customer_key,customer_id,account_type,avg_trade_size_baseline
1652,1652,Institutional,183.17727970070524
1653,1653,Retail,161.8518417317301
1654,1654,Retail,194.0744572782338
1655,1655,Retail,42.514321385001
1656,1656,Institutional,41.0933981920205
1657,1657,Retail,67.7139944756207
1658,1658,Retail,129.1462814951994
1659,1659,Retail,142.59526728985355
1660,1660,Institutional,60.46393565957103
1661,1661,Retail,53.01141157312241
1662,1662,Retail,189.10014359743863
1663,1663,Retail,123.60432666515052
1664,1664,Retail,218.64899664200613
1665,1665,Retail,81.28239864034282
1666,1666,Retail,156.49620017796906
1667,1667,Retail,184.78986979558096
1668,1668,Retail,197.07486808229493
1669,1669,Retail,95.13742278506676
1670,1670,Retail,74.7904689232989
1671,1671,Institutional,80.69702319747498
1672,1672,Retail,160.01369851657307
1673,1673,Retail,134.0193708709939
1674,1674,Retail,147.81844887330615
1675,1675,Retail,43.69515123672164
1676,1676,Retail,110.3751776326724
1677,1677,Retail,95.82672389530252
1678,1678,Retail,195.48063233401083
1679,1679,Retail,179.7265640649444
1680,1680,Retail,117.3229355847448
1681,1681,Institutional,153.4953245952027
1682,1682,Retail,48.58229087352342
1683,1683,Retail,154.70526114249407
1684,1684,Retail,57.49689916379999
1685,1685,Retail,168.52338056542214
1686,1686,Retail,143.29092073604323
1687,1687,Retail,94.08878367559711
1688,1688,Institutional,106.7511993380456
1689,1689,Retail,56.216484837968096
1690,1690,Retail,98.10192467463878
1691,1691,Retail,214.03172385332005
1692,1692,Retail,127.51327527109224
1693,1693,Retail,125.36336596933232
1694,1694,Retail,153.2611820181188
1695,1695,Retail,127.1998857525665
1696,1696,Retail,103.99163795733584
1697,1697,Retail,65.11388333237068
1698,1698,Retail,153.45674287002322
1699,1699,Retail,174.80603610028186
1700,1700,Retail,206.15847753683573
1701,1701,Retail,40.54249418293716
1702,1702,Institutional,51.998874018518045
1703,1703,Retail,201.89301915574023
1704,1704,Retail,153.60799711352524
1705,1705,Retail,212.42384975778805
1706,1706,Retail,117.55202694197251
1707,1707,Retail,115.00369064494733
1708,1708,Retail,101.9676242915269
1709,1709,Retail,65.70740629654891
1710,1710,Retail,108.15392361059838
1711,1711,Retail,42.63673723485483
1712,1712,Institutional,131.67639127725786
1713,1713,Retail,192.49783728128415
1714,1714,Retail,97.81541566431063
1715,1715,Retail,57.035228173844246
1716,1716,Retail,215.27703820371224
1717,1717,Retail,63.21596959858465
1718,1718,Retail,135.16554942030987
1719,1719,Institutional,185.65342370574157
1720,1720,Retail,85.4221373311482
1721,1721,Retail,191.4681171812136
1722,1722,Retail,140.26452532722786
1723,1723,Retail,99.74842237860122
1724,1724,Retail,195.82405890350847
1725,1725,Retail,151.96002759633114
1726,1726,Retail,150.7691967857951
1727,1727,Retail,130.72174908457413
1728,1728,Retail,89.45274768407188
1729,1729,Retail,94.874880301914
1730,1730,Retail,55.85423311469751
1731,1731,Retail,83.87026711289414
1732,1732,Retail,90.00851548724181
1733,1733,Retail,50.566268673663615
1734,1734,Institutional,59.85665260224215
1735,1735,Institutional,88.64553793678667
1736,1736,Retail,161.9054541615443
1737,1737,Retail,73.16229838562069
1738,1738,Retail,133.93292797981607
1739,1739,Retail,131.42258778919518
1740,1740,Retail,190.12685433225812
1741,1741,Institutional,149.64948497048616
1742,1742,Institutional,205.05983416489136
1743,1743,Retail,153.0582464767723
1744,1744,Retail,44.592814803865046
1745,1745,Retail,108.66857294110116
1746,1746,Retail,165.82863569010027
1747,1747,Retail,125.52194099550894
1748,1748,Retail,115.49161656788452
1749,1749,Retail,160.87821356125505
1750,1750,Retail,91.4319183372876
1751,1751,Retail,203.61604570453065
1752,1752,Retail,114.36584817830511
1753,1753,Retail,153.6192059651559
1754,1754,Retail,216.81998798263515
1755,1755,Retail,181.3864413917251
1756,1756,Retail,135.6921685788684
1757,1757,Retail,194.68976588489832
1758,1758,Retail,140.8787893244403
1759,1759,Retail,119.49761823302904
1760,1760,Institutional,197.22153009963915
1761,1761,Retail,44.88796424036973
1762,1762,Institutional,113.3439046173776
1763,1763,Retail,101.7386439824643
1764,1764,Retail,168.53553514517475
1765,1765,Retail,42.265518727686455
1766,1766,Retail,158.95344618480533
1767,1767,Retail,102.34502246642408
1768,1768,Retail,57.62080822772283
1769,1769,Retail,216.4595407124025
1770,1770,Retail,78.20117281313881
1771,1771,Retail,102.84338721057404
1772,1772,Retail,77.26838607028829
1773,1773,Retail,159.15841551256398
1774,1774,Retail,180.85293653226807
1775,1775,Retail,194.9153502354846
1776,1776,Retail,95.97967922994944
1777,1777,Retail,134.41961047567293
1778,1778,Institutional,159.38637247411438
1779,1779,Retail,153.31377552167038
1780,1780,Retail,168.88489485084497
1781,1781,Retail,178.55091465605585
1782,1782,Retail,57.54520409283471
1783,1783,Institutional,70.29598444449968
1784,1784,Retail,172.17778891253602
1785,1785,Retail,125.80159610377652
1786,1786,Retail,116.86608239306295
1787,1787,Retail,121.97922251396696
1788,1788,Retail,106.96468241764484
1789,1789,Institutional,146.39215226457867
1790,1790,Retail,98.19859767796768
1791,1791,Retail,154.62677210636178
1792,1792,Retail,76.47468079338525
1793,1793,Retail,176.38400445083616
1794,1794,Retail,180.68799542336512
1795,1795,Retail,144.1337469204363
1796,1796,Retail,106.47822329491788
1797,1797,Retail,42.59138318263509
1798,1798,Retail,61.87584504123641
1799,1799,Retail,54.34366230196015
1800,1800,Institutional,41.83690452679586
1801,1801,Retail,169.99955894216254
1802,1802,Retail,212.0920167885509
1803,1803,Retail,42.0102877537867
1804,1804,Institutional,60.28430832318352
1805,1805,Retail,194.9216546829768
1806,1806,Retail,163.93040490572346
1807,1807,Retail,112.84787136933453
1808,1808,Institutional,218.7033731441168
1809,1809,Retail,143.2518415221991
1810,1810,Retail,160.52782229489708
1811,1811,Retail,157.5717460303923
1812,1812,Retail,80.08629341600093
1813,1813,Retail,127.8623937599486
1814,1814,Retail,78.95403373905859
1815,1815,Retail,131.70361543737226
1816,1816,Retail,45.54061938554912
1817,1817,Retail,108.75265183330464
1818,1818,Retail,106.99781311992432
1819,1819,Institutional,92.49351193332843
1820,1820,Retail,54.26120958974269
1821,1821,Retail,178.77407084723848
1822,1822,Institutional,115.68187557184577
1823,1823,Retail,186.51517217702383
1824,1824,Retail,190.4309028258806
1825,1825,Retail,78.44753018232214
1826,1826,Retail,115.8394204837883
1827,1827,Retail,169.77532093762636
1828,1828,Institutional,129.90930766148136
1829,1829,Retail,193.9122814725348
1830,1830,Retail,142.88242138841315
1831,1831,Retail,153.324574214542
1832,1832,Retail,181.6642236180469
1833,1833,Retail,61.99997937313203
1834,1834,Retail,145.16468282524983
1835,1835,Retail,55.37737637754657
1836,1836,Retail,86.89920223666695
1837,1837,Retail,78.26290715642418
1838,1838,Retail,142.07369631913127
1839,1839,Retail,191.9024281102815
1840,1840,Retail,63.90572971909286
1841,1841,Retail,178.3113749764753
1842,1842,Institutional,65.7519025760948
1843,1843,Retail,74.14090831271685
1844,1844,Retail,205.04923550591184
1845,1845,Retail,41.75124799119784
1846,1846,Retail,75.48592742203697
1847,1847,Retail,78.8000964301153
1848,1848,Retail,90.7385014085758
1849,1849,Institutional,105.41410727699852
1850,1850,Institutional,58.5720421309718
1851,1851,Retail,124.3217703789461
1852,1852,Retail,111.88306612550004
1853,1853,Retail,152.48808596474493
1854,1854,Retail,196.15317413236625
1855,1855,Retail,93.5896468244603
1856,1856,Retail,138.367799366727
1857,1857,Retail,106.84792662523326
1858,1858,Retail,47.24505059589935
1859,1859,Retail,187.79356554287676
1860,1860,Retail,154.15895919854893
1861,1861,Retail,40.39100866755094
1862,1862,Retail,84.922949236471
1863,1863,Institutional,95.61809289801582
1864,1864,Retail,186.07567729560552
1865,1865,Retail,176.92837787320562
1866,1866,Retail,111.30589338439351
1867,1867,Retail,68.32159893015614
1868,1868,Retail,109.4857874646474
1869,1869,Retail,185.82633803181105
1870,1870,Retail,121.43044485699755
1871,1871,Retail,60.85663389145391
1872,1872,Retail,46.93854503219031
1873,1873,Retail,100.0003490122174
1874,1874,Retail,66.70530598375231
1875,1875,Retail,174.10741212309742
1876,1876,Retail,90.17622652361716
1877,1877,Institutional,197.9415455726973
1878,1878,Retail,151.12287208769646
1879,1879,Retail,110.85947676658218
1880,1880,Retail,149.8103597784323
1881,1881,Retail,93.13131514583792
1882,1882,Retail,65.43829822680014
1883,1883,Retail,213.5519670862119
1884,1884,Retail,141.36906019894317
1885,1885,Retail,41.31906182586484
1886,1886,Retail,95.85655713320364
1887,1887,Retail,68.71620894261902
1888,1888,Retail,86.47299637411697
1889,1889,Institutional,50.02879355203627
1890,1890,Retail,84.11541303541873
1891,1891,Retail,162.942898095901
1892,1892,Retail,187.7097185305157
1893,1893,Retail,102.53056317385035
1894,1894,Retail,134.0438347387173
1895,1895,Retail,47.52230744383253
1896,1896,Retail,56.34414407641048
1897,1897,Retail,139.34634554081077
1898,1898,Retail,191.3038439502547
1899,1899,Retail,55.83783370971448
1900,1900,Institutional,115.33840034548254
1901,1901,Retail,214.6764402130265
1902,1902,Retail,172.98265816752297
1903,1903,Retail,75.5685796504373
1904,1904,Retail,91.3313680898504
1905,1905,Retail,210.6249218448564
1906,1906,Retail,79.77778475347375
1907,1907,Retail,119.36332875833256
1908,1908,Retail,104.00980964566914
1909,1909,Retail,128.20698975440786
1910,1910,Retail,82.5844336539189
1911,1911,Retail,160.30307739358392
1912,1912,Retail,82.22637751043911
1913,1913,Institutional,148.37824378297108
1914,1914,Retail,104.3984760693638
1915,1915,Retail,85.26570374677269
1916,1916,Retail,165.10047351277632
1917,1917,Retail,213.7431601228346
1918,1918,Institutional,196.4875794828021
1919,1919,Retail,55.63037065354989
1920,1920,Retail,121.79448187378637
1921,1921,Retail,165.06039030761897
1922,1922,Retail,141.2708514501111
1923,1923,Retail,170.74422996457236
1924,1924,Retail,215.52162552422632
1925,1925,Retail,101.60892576486798
1926,1926,Retail,178.75716863348302
1927,1927,Retail,56.93283713863707
1928,1928,Retail,196.5546819794468
1929,1929,Institutional,180.1178036250122
1930,1930,Retail,133.77414262050704
1931,1931,Retail,187.786024601829
1932,1932,Retail,159.99222014588136
1933,1933,Institutional,139.40072189308393
1934,1934,Retail,210.28009214627164
1935,1935,Retail,63.44773906190407
1936,1936,Retail,218.7341809386972
1937,1937,Retail,67.79791787129074
1938,1938,Retail,126.43167315745973
1939,1939,Retail,81.65397943417966
1940,1940,Retail,88.94445689967208
1941,1941,Retail,153.7297547885313
1942,1942,Retail,46.24782570160802
1943,1943,Retail,209.3344201634519
1944,1944,Retail,90.33198230179174
1945,1945,Retail,89.05586175674634
1946,1946,Institutional,195.4414713858195
1947,1947,Retail,177.6705135929203
1948,1948,Retail,160.90994757776002
1949,1949,Retail,66.34452110848538
1950,1950,Retail,178.5310094390803
1951,1951,Retail,104.93793243934417
1952,1952,Retail,218.89995651936425
1953,1953,Retail,160.82491810457847
1954,1954,Retail,190.46075340429852
1955,1955,Retail,172.0813524996373
1956,1956,Retail,146.9629016940676
1957,1957,Retail,168.9374297407607
1958,1958,Retail,147.54708922672395
1959,1959,Retail,49.21574631663293
1960,1960,Retail,102.19416531840255
1961,1961,Retail,96.9551533801204
1962,1962,Retail,168.5151774530286
1963,1963,Retail,143.71117614931728
1964,1964,Retail,149.88798448600113
1965,1965,Retail,192.45668461907889
1966,1966,Institutional,134.55528500345392
1967,1967,Retail,79.28989596509895
1968,1968,Institutional,42.23914183205378
1969,1969,Retail,68.70955602840567
1970,1970,Retail,45.5042364398086
1971,1971,Retail,82.67168533780742
1972,1972,Retail,154.2994944098195
1973,1973,Retail,67.25541210463079
1974,1974,Retail,54.74618135813124
1975,1975,Institutional,214.75382560164743
1976,1976,Retail,219.4429043069522
1977,1977,Retail,154.66423221080342
1978,1978,Retail,59.54195085780991
1979,1979,Retail,187.8737137774425
1980,1980,Retail,137.0584647254738
1981,1981,Retail,72.773248629792
1982,1982,Institutional,143.62459522889208
1983,1983,Retail,47.08878218917906
1984,1984,Retail,215.04479982509685
1985,1985,Retail,188.67378984581572
1986,1986,Retail,86.9398451417645
1987,1987,Retail,115.40414057769048
1988,1988,Retail,111.15104449009247
1989,1989,Retail,195.06895096783467
1990,1990,Retail,103.83418560880654
1991,1991,Retail,48.63642999127371
1992,1992,Retail,78.6439929646667
1993,1993,Retail,78.80253834372806
1994,1994,Retail,210.86338863934952
1995,1995,Institutional,206.32985824171385
1996,1996,Institutional,94.10679165858777
1997,1997,Retail,40.49807801972587
1998,1998,Retail,133.0595735642675
1999,1999,Retail,183.50318593710404
2000,2000,Retail,88.34889675042045
2001,2001,Retail,119.02792468890704
2002,2002,Retail,71.10205682201112
2003,2003,Retail,98.93114851292596
2004,2004,Retail,176.59354051604026
2005,2005,Retail,117.09062943528778
2006,2006,Retail,120.50875187735188
2007,2007,Institutional,182.1192963864665
2008,2008,Retail,177.33509361624175
2009,2009,Retail,73.68750304822778
2010,2010,Institutional,114.74899229482794
2011,2011,Retail,192.79441051827607
2012,2012,Retail,122.21278284001043
2013,2013,Retail,159.11742692686863
2014,2014,Retail,95.07318687585922
2015,2015,Retail,50.72054108115003
2016,2016,Retail,69.68182567830313
2017,2017,Retail,112.30976058629622
2018,2018,Retail,103.62406511000503
2019,2019,Retail,201.21533694240264
2020,2020,Retail,138.21208068629636
2021,2021,Retail,152.8879714769392
2022,2022,Institutional,163.96288864531232
2023,2023,Institutional,135.69266747085845
2024,2024,Retail,178.53622048689434
2025,2025,Retail,180.9580871798601
2026,2026,Retail,103.24947492088376
2027,2027,Institutional,55.26132762860229
2028,2028,Retail,217.543761101806
2029,2029,Retail,155.6717260940302
2030,2030,Retail,167.6048931693852
2031,2031,Retail,176.20528117364222
2032,2032,Retail,150.33341590722375
2033,2033,Retail,124.7622645092348
2034,2034,Retail,217.2405449666886
2035,2035,Retail,170.9783338124273
2036,2036,Retail,192.2527770801673
2037,2037,Retail,119.14156687394468
2038,2038,Retail,202.8599498363344
2039,2039,Retail,171.7871894106804
2040,2040,Institutional,174.30303828020558
2041,2041,Retail,55.647623871842136
2042,2042,Retail,151.14220698156686
2043,2043,Retail,100.33901227708488
2044,2044,Retail,160.42029985232284
2045,2045,Retail,142.27853967546162
2046,2046,Retail,60.01411120810678
2047,2047,Institutional,135.39779369790517
2048,2048,Retail,121.2265191829311
2049,2049,Retail,179.7598285570484
2050,2050,Retail,130.47488877828965
2051,2051,Retail,126.60919016789832
2052,2052,Retail,169.50837609264002
2053,2053,Retail,160.3458202275179
2054,2054,Retail,218.53378815402232
2055,2055,Institutional,103.35148613411218
2056,2056,Retail,163.90418237771698
2057,2057,Retail,70.10654005294518
2058,2058,Institutional,184.8209363023086
2059,2059,Retail,181.50801133180008
2060,2060,Retail,170.6477233166516
2061,2061,Retail,61.42913768882536
2062,2062,Institutional,217.75802574858508
2063,2063,Retail,209.66990861920613
2064,2064,Retail,106.61646678437506
2065,2065,Retail,143.91685919875815
2066,2066,Institutional,199.99965462554795
2067,2067,Retail,129.0359182946246
2068,2068,Retail,147.84940118999577
2069,2069,Retail,148.58371465316196
2070,2070,Retail,156.86589419492088
2071,2071,Retail,143.5900646414322
2072,2072,Retail,113.0699601280431
2073,2073,Retail,137.10628566942216
2074,2074,Retail,196.85968272340065
2075,2075,Retail,195.538602221239
2076,2076,Retail,179.05823443495112
2077,2077,Retail,114.53936924608097
2078,2078,Retail,181.4750593372355
2079,2079,Retail,109.81414249412988
2080,2080,Retail,159.53236554110762
2081,2081,Retail,142.13706509303904
2082,2082,Retail,94.00444005217008
2083,2083,Retail,121.51809012212388
2084,2084,Institutional,189.4651166700472
2085,2085,Retail,204.29550546896823
2086,2086,Retail,76.9531772289437
2087,2087,Retail,122.11866576868027
2088,2088,Retail,118.031000467653
2089,2089,Retail,128.02275349748942
2090,2090,Retail,215.7926201567599
2091,2091,Retail,133.37365236524138
2092,2092,Retail,189.4138038758527
2093,2093,Retail,159.5086733165591
2094,2094,Retail,59.29436230897048
2095,2095,Retail,165.2182241968802
2096,2096,Institutional,156.470649645714
2097,2097,Retail,176.52440104579523
2098,2098,Retail,53.40073389072447
2099,2099,Retail,83.43536079333558
2100,2100,Retail,178.47196415560452
2101,2101,Institutional,106.71087512386951
2102,2102,Institutional,203.94741222797347
2103,2103,Retail,133.1806736141928
2104,2104,Retail,40.18488404252797
2105,2105,Retail,165.790473326423
2106,2106,Retail,132.423514827344
2107,2107,Retail,97.07698405277192
2108,2108,Retail,43.67932571257781
2109,2109,Retail,75.7743218365537
2110,2110,Retail,69.08690529893238
2111,2111,Retail,144.9137459956293
2112,2112,Retail,178.5197236913931
2113,2113,Retail,82.22915502647606
2114,2114,Retail,165.5901641609587
2115,2115,Institutional,201.96836653990115
2116,2116,Retail,151.88548384201866
2117,2117,Retail,179.61657267515366
2118,2118,Institutional,76.76167099364139
2119,2119,Retail,53.48893395110986
2120,2120,Retail,105.769804223727
2121,2121,Retail,167.62124647702555
2122,2122,Institutional,163.49774607671574
2123,2123,Retail,211.91426340610136
2124,2124,Retail,153.39611555799104
2125,2125,Retail,114.03120297874892
2126,2126,Retail,183.4836567975269
2127,2127,Retail,67.5522240953342
2128,2128,Retail,186.3440209027079
2129,2129,Retail,105.86748383770652
2130,2130,Retail,67.72180162400366
2131,2131,Retail,69.18531232692119
2132,2132,Retail,217.0475491532948
2133,2133,Retail,152.18009725730985
2134,2134,Retail,71.36762697797461
2135,2135,Retail,88.34125684185216
2136,2136,Retail,106.97435843649002
2137,2137,Retail,50.0619046455177
2138,2138,Retail,59.51482895440638
2139,2139,Retail,177.11577299177307
2140,2140,Retail,181.6373145317449
2141,2141,Retail,217.88223004562337
2142,2142,Retail,52.16734936248761
2143,2143,Retail,200.05319409180132
2144,2144,Retail,97.0988882159353
2145,2145,Retail,99.01310543431607
2146,2146,Retail,62.91080533848237
2147,2147,Retail,217.53403185005303
2148,2148,Retail,216.5780626435612
2149,2149,Retail,195.6693295728299
2150,2150,Retail,56.34041559614258
2151,2151,Retail,191.4969326276624
2152,2152,Retail,154.23051876390525
2153,2153,Retail,63.1795802717709
2154,2154,Retail,87.11639630436312
2155,2155,Retail,164.06034366967606
2156,2156,Retail,184.61933938853693
2157,2157,Retail,192.65566827576532
2158,2158,Retail,137.88944339060544
2159,2159,Retail,136.23158499087484
2160,2160,Retail,163.15762231502487
2161,2161,Retail,179.99005886195943
2162,2162,Retail,70.70544062237585
2163,2163,Retail,173.1707787192327
2164,2164,Retail,101.50358604802838
2165,2165,Retail,109.07655176602162
2166,2166,Retail,53.98833367764435
2167,2167,Retail,145.91573720828836
2168,2168,Retail,56.81561755623608
2169,2169,Retail,204.36440866903425
2170,2170,Retail,151.77465512691174
2171,2171,Retail,218.25073392127356
2172,2172,Retail,84.21738747350896
2173,2173,Retail,162.32810149581474
2174,2174,Retail,213.59739789852836
2175,2175,Retail,93.74408757610206
2176,2176,Retail,57.33807672821683
2177,2177,Retail,154.11578380988766
2178,2178,Retail,105.89785001776454
2179,2179,Institutional,89.15037406782332
2180,2180,Retail,218.84577713381395
2181,2181,Institutional,175.7396804985978
2182,2182,Retail,127.37103394223878
2183,2183,Retail,49.0006115289339
2184,2184,Retail,74.49082195249758
2185,2185,Institutional,93.78011654913564
2186,2186,Retail,127.69538828193132
2187,2187,Retail,129.5049714816927
2188,2188,Retail,44.45200538018904
2189,2189,Retail,209.8041286030554
2190,2190,Retail,137.7052922989311
2191,2191,Institutional,43.55089005736938
2192,2192,Retail,166.24033495159813
2193,2193,Retail,52.84327214514734
2194,2194,Institutional,169.8106764775415
2195,2195,Retail,166.26864654899975
2196,2196,Institutional,217.28616953293687
2197,2197,Retail,101.56673542144844
2198,2198,Retail,65.97891248011751
2199,2199,Retail,56.53646907615106
2200,2200,Retail,52.91069263117506
2201,2201,Institutional,185.8599763453863
2202,2202,Institutional,169.33865256899028
2203,2203,Retail,215.66473901084032
2204,2204,Retail,95.65348720283998
2205,2205,Retail,184.55844157507173
2206,2206,Retail,56.742537180142136
2207,2207,Retail,202.69838063530327
2208,2208,Retail,49.32945558572251
2209,2209,Retail,181.81902683345768
2210,2210,Retail,95.32399447047835
2211,2211,Retail,72.61474117906357
2212,2212,Retail,166.8126149889776
2213,2213,Retail,201.2580457190539
2214,2214,Retail,177.54268708899178
2215,2215,Retail,96.35799011305107
2216,2216,Retail,103.64271788108852
2217,2217,Retail,74.07482708001652
2218,2218,Institutional,188.33108671858696
2219,2219,Retail,59.276854179239805
2220,2220,Retail,202.57850690837503
2221,2221,Retail,148.20416446367227
2222,2222,Retail,145.99389202545944
2223,2223,Retail,190.80786425736017
2224,2224,Retail,160.15598525104082
2225,2225,Retail,94.7630664828906
2226,2226,Retail,102.91272198102878
2227,2227,Retail,71.14975440243447
2228,2228,Retail,123.53138354178702
2229,2229,Retail,59.82785783416797
2230,2230,Retail,157.54657131883738
2231,2231,Retail,70.46119140052079
2232,2232,Retail,195.5077191545053
2233,2233,Retail,166.08326564709083
2234,2234,Retail,200.472025815626
2235,2235,Retail,55.66557776564024
2236,2236,Retail,183.7316802103964
2237,2237,Retail,198.5448505051017
2238,2238,Retail,48.022565603449294
2239,2239,Retail,219.83367193621177
2240,2240,Retail,94.11597690848184
2241,2241,Retail,78.10981855763822
2242,2242,Retail,114.6829401863016
2243,2243,Retail,41.55437058904214
2244,2244,Retail,199.4631386788891
2245,2245,Institutional,88.32835886126902
2246,2246,Institutional,133.8864700555108
2247,2247,Retail,152.24071353121334
2248,2248,Retail,182.39652324393327
2249,2249,Institutional,85.037100379751
2250,2250,Retail,169.08634613287396
2251,2251,Retail,61.17895858758496
2252,2252,Retail,166.76233021999894
2253,2253,Retail,205.4731958603601
2254,2254,Retail,55.30472830358056
2255,2255,Retail,61.006504146745016
2256,2256,Retail,140.30094998752534
2257,2257,Retail,48.35207602173743
2258,2258,Institutional,73.73029167201082
2259,2259,Retail,74.23458454923683
2260,2260,Retail,126.62454329163448
2261,2261,Retail,84.72766527588409
2262,2262,Retail,125.59411400252758
2263,2263,Retail,133.81164189029602
2264,2264,Retail,171.51598975665178
2265,2265,Retail,210.27859505335175
2266,2266,Institutional,130.67449894593184
2267,2267,Retail,103.90096218860566
2268,2268,Retail,86.5666143491608
2269,2269,Institutional,154.23829807074318
2270,2270,Retail,209.72508007457847
2271,2271,Retail,177.63788411927786
2272,2272,Institutional,77.09847373990802
2273,2273,Retail,200.7947435143876
2274,2274,Retail,172.39239545516318
2275,2275,Retail,63.03007502254447
2276,2276,Retail,168.3044348042132
2277,2277,Retail,92.0839823331208
2278,2278,Retail,128.45139831941975
2279,2279,Retail,94.0416365364554
2280,2280,Institutional,55.13066282938536
2281,2281,Retail,178.34504524300468
2282,2282,Retail,189.16307656746235
2283,2283,Retail,81.75622024492971
2284,2284,Retail,83.13486122551517
2285,2285,Retail,117.3923910775552
2286,2286,Retail,186.06447743860852
2287,2287,Retail,53.90825296841582
2288,2288,Institutional,185.5680435933364
2289,2289,Retail,206.0901329720032
2290,2290,Retail,141.07075020218332
2291,2291,Retail,50.87046667169106
2292,2292,Retail,88.51949677412938
2293,2293,Institutional,60.049565338966886
2294,2294,Institutional,86.67104273489608
2295,2295,Retail,186.12076170857875
2296,2296,Retail,50.0202020610276
2297,2297,Retail,91.08825427335844
2298,2298,Retail,133.05113727258845
2299,2299,Retail,197.32737576747184
2300,2300,Institutional,84.99678986505535
2301,2301,Retail,180.098888176639
2302,2302,Retail,145.04243345300026
2303,2303,Institutional,161.74649512834498
2304,2304,Retail,195.11835656344437
2305,2305,Retail,44.75481766690887
2306,2306,Retail,135.35202632862803
2307,2307,Retail,174.49855726550027
2308,2308,Retail,199.22855011583744
2309,2309,Institutional,63.884953891800166
2310,2310,Retail,101.46129478961872
2311,2311,Institutional,54.140042505128825
2312,2312,Retail,190.28813508559887
2313,2313,Retail,194.32594260753584
2314,2314,Retail,127.0453566776088
2315,2315,Retail,43.74315280173257
2316,2316,Retail,58.395666866330586
2317,2317,Institutional,152.38446150575916
2318,2318,Retail,216.871453458932
2319,2319,Retail,190.99553390308432
2320,2320,Retail,183.62599888655524
2321,2321,Retail,115.23457857328587
2322,2322,Institutional,217.33820538636775
2323,2323,Institutional,188.49511315503463
2324,2324,Retail,100.41750788152754
2325,2325,Retail,174.72838519629687
2326,2326,Retail,117.85412549900416
2327,2327,Retail,158.88202063164982
2328,2328,Retail,214.60969421863743
2329,2329,Retail,84.36127994809377
2330,2330,Retail,183.10039437777831
2331,2331,Retail,146.26737781241593
2332,2332,Institutional,210.9947643838675
2333,2333,Retail,64.20339579170962
2334,2334,Retail,169.54770979213544
2335,2335,Retail,46.68756718622553
2336,2336,Institutional,84.37962651056898
2337,2337,Institutional,97.75381541190124
2338,2338,Institutional,117.806036888566
2339,2339,Retail,213.75399588246324
2340,2340,Retail,52.16825231130875
2341,2341,Retail,70.41691558358372
2342,2342,Retail,76.54850071338012
2343,2343,Institutional,116.31940641680325
2344,2344,Retail,50.92597644594049
2345,2345,Retail,213.7755183781124
2346,2346,Retail,140.77330441207994
2347,2347,Retail,186.39164252606287
2348,2348,Institutional,179.04971750152242
2349,2349,Retail,158.94852448387144
2350,2350,Retail,202.79369535358396
2351,2351,Retail,202.42906818838657
2352,2352,Retail,62.99892933966713
2353,2353,Retail,202.34709384236203
2354,2354,Retail,134.30038636892348
2355,2355,Retail,88.25254842674168
2356,2356,Institutional,149.53008403415902
2357,2357,Retail,90.56264798371056
2358,2358,Retail,126.22141527743734
2359,2359,Institutional,186.9588127579461
2360,2360,Retail,45.795635670154965
2361,2361,Retail,72.95601848187133
2362,2362,Retail,212.184881522115
2363,2363,Retail,120.11770721726572
2364,2364,Institutional,94.5983640055814
2365,2365,Retail,206.19031743294465
2366,2366,Retail,204.01850396887124
2367,2367,Retail,47.96364227760811
2368,2368,Retail,105.24604295306024
2369,2369,Retail,204.3078969588924
2370,2370,Institutional,72.3589544840147
2371,2371,Institutional,144.0784317141608
2372,2372,Retail,97.74004246062768
2373,2373,Retail,172.5817781415145
2374,2374,Retail,68.4872454305906
2375,2375,Retail,147.2895724577411
2376,2376,Retail,40.001517798034776
2377,2377,Retail,85.46147599178155
2378,2378,Retail,69.1897380719268
2379,2379,Retail,77.76952815676474
2380,2380,Retail,194.87673261510017
2381,2381,Retail,204.6633853840445
2382,2382,Institutional,175.90568314160478
2383,2383,Retail,146.21917537312532
2384,2384,Retail,81.55417285534976
2385,2385,Retail,89.44984811655375
2386,2386,Retail,95.78015915892917
2387,2387,Retail,179.86098288927153
2388,2388,Retail,85.51917541060598
2389,2389,Retail,215.2100965666565
2390,2390,Retail,183.3634338262419
2391,2391,Retail,219.94919013931556
2392,2392,Retail,122.65214141149676
2393,2393,Retail,146.07907329933684
2394,2394,Institutional,90.47227811638976
2395,2395,Retail,148.67402566634328
2396,2396,Retail,215.30205136217995
2397,2397,Retail,45.46843873029267
2398,2398,Retail,92.07198263358238
2399,2399,Institutional,90.63295056225276
2400,2400,Retail,216.82657570815024
2401,2401,Retail,63.8768897363132
2402,2402,Retail,186.2248326574064
2403,2403,Retail,89.41969234041596
2404,2404,Institutional,194.9085363780621
2405,2405,Retail,127.79516224125594
2406,2406,Retail,83.6069953274279
2407,2407,Retail,167.75194280631626
2408,2408,Retail,191.4845374128442
2409,2409,Retail,124.62505765817328
2410,2410,Retail,168.51806962858416
2411,2411,Institutional,72.68485430660334
2412,2412,Retail,208.7701925400688
2413,2413,Retail,57.36091114860151
2414,2414,Retail,79.95112761484452
2415,2415,Retail,91.90475789384364
2416,2416,Institutional,67.49554004880736
2417,2417,Retail,113.20245979161923
2418,2418,Retail,122.39248502165856
2419,2419,Retail,133.3460663582356
2420,2420,Retail,47.34391856000998
2421,2421,Retail,79.43909259592826
2422,2422,Retail,185.39738521816372
