transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry,day_Friday,day_Monday,day_Thursday,day_Tuesday,day_Wednesday
6027,2024-02-27,4519,12,1,66,205.58,4.824177404409788,8215.945732084592,0,0,0,Mid,1,7,0,0,0,1,0
6028,2024-02-27,3588,12,1,51,182.16,4.824177404409788,6348.685338429003,1,0,0,Mid,1,7,0,0,0,1,0
6029,2024-02-27,2178,17,0,59,139.4,5.055868001175959,9259.501060950037,1,0,0,Mid,4,6,0,0,0,1,0
6030,2024-02-27,3588,18,0,118,181.99,3.883300050809177,5732.945206348759,1,0,0,Mid,1,2,0,0,0,1,0
6031,2024-02-28,4955,5,0,121,208.5,4.463545266585405,10502.155619624536,1,0,0,High,1,2,0,0,0,0,1
6032,2024-02-28,4519,5,0,50,204.67,4.463545266585405,4339.7337271175775,0,0,0,High,1,2,0,0,0,0,1
6033,2024-02-28,4747,5,1,65,201.86,4.463545266585405,5641.65384525285,1,0,0,High,1,2,0,0,0,0,1
6035,2024-02-28,4229,5,0,759,254.21,4.463545266585405,65877.15797764482,1,0,0,High,1,2,0,0,0,0,1
6036,2024-02-28,4747,5,0,56,201.73,4.463545266585405,4860.501774371686,1,0,0,High,1,2,0,0,0,0,1
6037,2024-02-28,2255,8,0,594,254.21,6.081484822133136,259981.08087787672,1,0,0,High,4,1,0,0,0,0,1
6038,2024-02-28,845,8,0,346,178.79,6.081484822133136,151436.79121842652,1,0,0,High,4,1,0,0,0,0,1
6039,2024-02-28,4747,10,1,10,201.55,4.372855027440833,792.6962589339224,1,0,0,Mid,2,0,0,0,0,0,1
6041,2024-02-28,1157,12,1,158,197.18,4.825484682987264,19694.20513783886,1,0,0,Mid,1,7,0,0,0,0,1
6042,2024-02-28,4700,12,1,16,151.57,4.825484682987264,1994.349887376087,0,0,0,Mid,1,7,0,0,0,0,1
6043,2024-02-28,2426,16,1,20,164.15,4.966961110731097,2871.79739937035,1,0,0,Mid,3,3,0,0,0,0,1
6044,2024-02-28,4143,19,0,77,168.0,3.91480746083,3860.735092053732,1,0,0,Mid,1,2,0,0,0,0,1
6045,2024-02-29,1978,5,0,141,139.4,4.445896330043633,12023.955378886412,1,0,0,High,1,2,0,0,1,0,0
6046,2024-02-29,2855,5,0,147,139.4,4.445896330043633,12535.613054583706,1,0,0,High,1,2,0,0,1,0,0
6047,2024-02-29,2725,5,0,143,143.0,4.445896330043633,12194.507937452176,1,0,0,High,1,2,0,0,1,0,0
6048,2024-02-29,3465,5,0,96,139.4,4.445896330043633,8186.522811156707,1,0,0,High,1,2,0,0,1,0,0
6049,2024-02-29,3938,5,0,76,204.31,4.445896330043633,6480.997225499059,1,0,0,High,1,2,0,0,1,0,0
6050,2024-02-29,4023,6,0,214,184.56,5.087442853222293,34662.6794939856,1,0,0,Mid,1,2,0,0,1,0,0
6051,2024-02-29,1513,7,1,206,182.24,4.863559589157108,26673.76449000793,1,0,0,High,1,2,0,0,1,0,0
6052,2024-02-29,3938,7,0,277,204.58,4.863559589157108,35867.149338505806,1,0,0,High,1,2,0,0,1,0,0
6053,2024-02-29,2871,8,1,228,154.76,6.088964402736381,100539.90895546664,1,0,0,High,4,1,0,0,1,0,0
6054,2024-02-29,2735,11,0,155,162.4,2.405229794406549,1717.55133208339,1,0,0,High,4,1,0,0,1,0,0
6055,2024-02-29,4747,12,1,95,201.45,4.793460324436847,11468.24529206664,1,0,0,Mid,1,7,0,0,1,0,0
6056,2024-02-29,4354,12,0,43,139.4,4.793460324436847,5190.889974303847,1,0,0,Mid,1,7,0,0,1,0,0
6057,2024-02-29,1157,12,0,92,196.43,4.793460324436847,11106.090177580323,1,0,0,Mid,1,7,0,0,1,0,0
6058,2024-02-29,2857,16,0,292,254.21,4.971877477629826,42134.88420018694,0,0,0,Mid,3,3,0,0,1,0,0
6059,2024-02-29,4307,17,0,73,139.4,5.008083712688279,10922.0957986427,0,0,0,Mid,4,6,0,0,1,0,0
6060,2024-02-29,1513,19,0,63,181.78,3.928199062530101,3201.36893315379,1,0,0,Mid,1,2,0,0,1,0,0
6061,2024-03-01,4747,1,1,51,201.32,5.592448426590501,13687.98964835532,1,0,0,Low,0,5,1,0,0,0,0
6062,2024-03-01,2475,3,0,10,139.4,4.296574067831254,734.4773521969214,1,0,0,Low,2,0,1,0,0,0,0
6063,2024-03-01,2828,5,0,68,139.4,4.426921763742065,5689.7948325284615,1,0,0,High,1,2,1,0,0,0,0
6064,2024-03-01,1513,5,1,272,182.13,4.426921763742065,22759.17933011385,1,0,0,High,1,2,1,0,0,0,0
6065,2024-03-01,4747,5,0,749,201.81,4.426921763742065,62671.41661123261,1,0,0,High,1,2,1,0,0,0,0
6066,2024-03-01,4747,5,1,388,201.98,4.426921763742065,32465.299926780048,1,0,0,High,1,2,1,0,0,0,0
6067,2024-03-01,4747,5,1,131,201.92,4.426921763742065,10961.222397959242,1,0,0,High,1,2,1,0,0,0,0
6068,2024-03-01,4955,5,0,440,208.92,4.426921763742065,36816.31950459593,1,0,0,High,1,2,1,0,0,0,0
6069,2024-03-01,182,8,1,208,254.21,6.1020776137597945,92931.29107706933,1,0,0,High,4,1,1,0,0,0,0
6070,2024-03-01,4023,8,0,698,189.36,6.1020776137597945,311855.96717208845,1,0,0,High,4,1,1,0,0,0,0
6072,2024-03-01,3588,8,0,53,182.48,6.1020776137597945,23679.60782252248,1,0,0,High,4,1,1,0,0,0,0
6073,2024-03-01,4955,8,0,249,208.99,6.1020776137597945,111249.47826053012,1,0,0,High,4,1,1,0,0,0,0
6074,2024-03-01,2269,8,0,319,254.21,6.1020776137597945,142524.43198839,0,0,0,High,4,1,1,0,0,0,0
6075,2024-03-01,4068,9,0,373,254.21,5.533545498940319,94383.72367626365,1,0,0,High,0,5,1,0,0,0,0
6076,2024-03-01,2695,11,1,104,139.4,2.432906546134641,1184.762303015328,1,0,0,High,4,1,1,0,0,0,0
6077,2024-03-01,4955,11,0,58,208.72,2.432906546134641,660.7328228354713,1,0,0,High,4,1,1,0,0,0,0
6079,2024-03-01,4747,12,0,72,201.8,4.780452728824796,8579.39646420688,1,0,0,Mid,1,7,1,0,0,0,0
6080,2024-03-01,4955,12,1,22,208.39,4.780452728824796,2621.482252952102,1,0,0,Mid,1,7,1,0,0,0,0
6081,2024-03-01,845,17,1,240,179.32,5.010076855961474,35979.9018394598,1,0,0,Mid,4,6,1,0,0,0,0
6082,2024-03-01,4747,17,1,12,201.63,5.010076855961474,1798.99509197299,1,0,0,Mid,4,6,1,0,0,0,0
6083,2024-03-01,3588,17,0,206,182.54,5.010076855961474,30882.749078869663,1,0,0,Mid,4,6,1,0,0,0,0
6084,2024-03-01,4023,17,0,130,188.81,5.010076855961474,19489.11349637406,1,0,0,Mid,4,6,1,0,0,0,0
6085,2024-03-01,4747,18,0,69,201.51,3.895087758793885,3392.065352527511,1,0,0,Mid,1,2,1,0,0,0,0
6086,2024-03-01,4468,19,0,36,139.4,3.927064692386906,1827.2796884536065,0,0,0,Mid,1,2,1,0,0,0,0
6087,2024-03-04,2803,5,0,561,254.21,4.385679770897581,45044.252589594,1,0,0,High,1,2,0,1,0,0,0
6088,2024-03-04,4417,5,0,455,235.0,4.385679770897581,36533.2173409363,1,0,0,High,1,2,0,1,0,0,0
6089,2024-03-04,3938,5,0,146,204.36,4.385679770897581,11722.746663245496,1,0,0,High,1,2,0,1,0,0,0
6090,2024-03-04,1513,5,0,67,181.68,4.385679770897581,5379.616619434577,1,0,0,High,1,2,0,1,0,0,0
6091,2024-03-04,1157,5,1,1195,203.51,4.385679770897581,95949.87851081074,1,0,0,High,1,2,0,1,0,0,0
6092,2024-03-04,3938,6,0,13,203.67,5.077249257350129,2084.3214024610543,1,0,0,Mid,1,2,0,1,0,0,0
6093,2024-03-04,443,7,0,92,209.2,4.867307396938583,11957.284748202082,0,0,0,High,1,2,0,1,0,0,0
6094,2024-03-04,3363,7,0,108,200.0,4.867307396938583,14036.812530498097,1,0,0,High,1,2,0,1,0,0,0
6095,2024-03-04,227,7,0,695,207.82,4.867307396938583,90329.48804348311,1,0,0,High,1,2,0,1,0,0,0
6096,2024-03-04,4023,8,1,24,187.29,6.093674279772957,10633.111205491072,1,0,0,High,4,1,0,1,0,0,0
6097,2024-03-04,493,8,0,63,139.4,6.093674279772957,27911.916914414065,0,0,0,High,4,1,0,1,0,0,0
6098,2024-03-04,1241,9,0,445,254.21,5.540037373166434,113335.94540305708,1,0,0,High,0,5,0,1,0,0,0
6099,2024-03-04,1835,9,0,143,139.4,5.540037373166434,36420.31503963407,1,0,0,High,0,5,0,1,0,0,0
6100,2024-03-04,1513,10,1,279,182.06,4.335677512251632,21309.095814153825,1,0,0,Mid,2,0,0,1,0,0,0
6101,2024-03-04,2359,11,0,323,180.25,2.444996356644995,3724.3539512566217,0,0,0,High,4,1,0,1,0,0,0
6102,2024-03-04,4747,12,0,265,201.57,4.775797865795804,31430.300534795537,1,0,0,Mid,1,7,0,1,0,0,0
6103,2024-03-04,4955,14,1,32,208.08,2.742992885380095,497.06896954041486,1,0,0,Low,1,7,0,1,0,0,0
6104,2024-03-04,1513,17,0,406,182.91,5.003038569355163,60439.11229826316,1,0,0,Mid,4,6,0,1,0,0,0
6105,2024-03-05,3299,4,0,38,175.8,4.541987266901731,3567.332607113438,1,0,0,Low,1,4,0,0,0,1,0
6106,2024-03-05,474,4,0,27,215.93,4.541987266901731,2534.683694527969,1,0,0,Low,1,4,0,0,0,1,0
6107,2024-03-05,1213,5,0,626,254.21,4.400555826353729,51016.59227158402,1,0,0,High,1,2,0,0,0,1,0
6108,2024-03-05,4747,5,1,91,201.47,4.400555826353729,7416.149994751032,1,0,0,High,1,2,0,0,0,1,0
6109,2024-03-05,3339,5,0,103,254.21,4.400555826353729,8394.103840212707,1,0,0,High,1,2,0,0,0,1,0
6110,2024-03-05,193,6,0,116,252.94,5.048799462984647,18076.890871580174,1,0,0,Mid,1,2,0,0,0,1,0
6111,2024-03-05,845,7,1,98,178.63,4.859636668759227,12639.778545713909,1,0,0,High,1,2,0,0,0,1,0
6112,2024-03-05,4955,8,1,146,207.97,6.090831693761322,64501.14892846646,1,0,0,High,4,1,0,0,0,1,0
6113,2024-03-05,693,8,0,129,139.4,6.090831693761322,56990.74117652173,1,0,0,High,4,1,0,0,0,1,0
6114,2024-03-05,193,8,0,50,252.12,6.090831693761322,22089.434564543302,1,0,0,High,4,1,0,0,0,1,0
6115,2024-03-05,4335,9,0,223,223.0,5.555747446751803,57694.62063257231,1,0,0,High,0,5,0,0,0,1,0
6116,2024-03-05,4716,9,1,33,240.17,5.555747446751803,8537.768972533122,1,0,0,High,0,5,0,0,0,1,0
6117,2024-03-05,2681,10,0,76,139.4,4.348633234358885,5880.320667208467,0,0,0,Mid,2,0,0,0,0,1,0
6118,2024-03-05,150,11,0,238,173.5,2.4501504633315303,2758.441532255033,1,0,0,High,4,1,0,0,0,1,0
6119,2024-03-05,3339,11,0,226,254.21,2.4501504633315303,2619.360446595116,1,0,0,High,4,1,0,0,0,1,0
6120,2024-03-05,431,11,0,213,213.0,2.4501504633315303,2468.6892704635384,1,0,0,High,4,1,0,0,0,1,0
6121,2024-03-05,2762,11,0,55,139.4,2.4501504633315303,637.4549759412893,1,0,0,High,4,1,0,0,0,1,0
6122,2024-03-05,4747,11,1,28,201.31,2.4501504633315303,324.5225332064745,1,0,0,High,4,1,0,0,0,1,0
6123,2024-03-05,193,11,1,105,251.53,2.4501504633315303,1216.9594995242794,1,0,0,High,4,1,0,0,0,1,0
6124,2024-03-05,4035,12,0,133,139.4,4.769429621891637,15674.3163437064,1,0,0,Mid,1,7,0,0,0,1,0
6125,2024-03-05,4955,17,1,216,207.98,4.976137616623067,31301.33490394745,1,0,0,Mid,4,6,0,0,0,1,0
6126,2024-03-05,4747,17,1,168,201.28,4.976137616623067,24345.48270307024,1,0,0,Mid,4,6,0,0,0,1,0
6127,2024-03-05,4955,17,1,26,207.66,4.976137616623067,3767.753275475156,1,0,0,Mid,4,6,0,0,0,1,0
6128,2024-03-05,4955,18,0,8,207.31,3.8773808460735744,386.3804043812704,1,0,0,Mid,1,2,0,0,0,1,0
6129,2024-03-05,503,19,0,57,139.4,3.930865632243777,2904.2106177214346,1,0,0,Mid,1,2,0,0,0,1,0
6130,2024-03-06,182,2,1,23,254.21,3.142357370228817,532.6430958891149,1,0,0,Low,4,6,0,0,0,0,1
6131,2024-03-06,4747,5,1,331,201.4,4.279260200030861,23893.90239394421,1,0,0,High,1,2,0,0,0,0,1
6132,2024-03-06,4747,5,0,57,201.27,4.279260200030861,4114.659928866526,1,0,0,High,1,2,0,0,0,0,1
6133,2024-03-06,4747,5,1,709,201.72,4.279260200030861,51180.59455379591,1,0,0,High,1,2,0,0,0,0,1
6134,2024-03-06,1157,5,0,107,202.83,4.279260200030861,7724.010743661724,1,0,0,High,1,2,0,0,0,0,1
6135,2024-03-06,3985,5,0,152,139.4,4.279260200030861,10972.426476977402,1,0,0,High,1,2,0,0,0,0,1
6136,2024-03-06,227,5,0,85,205.99,4.279260200030861,6135.8963851518365,1,0,0,High,1,2,0,0,0,0,1
6137,2024-03-06,1036,5,0,83,139.4,4.279260200030861,5991.522352560029,1,0,0,High,1,2,0,0,0,0,1
6138,2024-03-06,44,5,0,215,215.0,4.279260200030861,15520.208503619351,1,0,0,High,1,2,0,0,0,0,1
6139,2024-03-06,4747,5,1,401,201.9,4.279260200030861,28946.99353465749,1,0,0,High,1,2,0,0,0,0,1
6140,2024-03-06,4955,8,1,20,206.98,6.15694172542493,9439.648270636482,1,0,0,High,4,1,0,0,0,0,1
6141,2024-03-06,2135,9,0,188,188.0,5.571996202905064,49436.19690523517,1,0,0,High,0,5,0,0,0,0,1
6142,2024-03-06,1902,9,0,134,239.33,5.571996202905064,35236.4382196889,1,0,0,High,0,5,0,0,0,0,1
6143,2024-03-06,182,10,0,129,254.21,4.3424552161941685,9919.59745731466,1,0,0,Mid,2,0,0,0,0,0,1
6144,2024-03-06,388,11,0,626,254.21,2.4485209468282902,7243.583474188768,1,0,0,High,4,1,0,0,0,0,1
6145,2024-03-06,2988,11,0,53,241.75,2.4485209468282902,613.274639188506,1,0,0,High,4,1,0,0,0,0,1
6146,2024-03-06,3029,12,0,99,139.4,4.772560936934049,11703.939658646565,1,0,0,Mid,1,7,0,0,0,0,1
6147,2024-03-06,2461,12,0,206,139.4,4.772560936934049,24353.652219001942,1,0,0,Mid,1,7,0,0,0,0,1
6148,2024-03-06,182,16,0,279,254.21,4.934529887288391,38783.170018899946,1,0,0,Mid,3,3,0,0,0,0,1
6149,2024-03-06,2426,16,0,100,163.13,4.934529887288391,13900.777784551952,1,0,0,Mid,3,3,0,0,0,0,1
6151,2024-03-06,4955,17,0,496,207.49,5.01322542782716,74592.9557322796,1,0,0,Mid,4,6,0,0,0,0,1
6152,2024-03-07,3588,2,0,77,182.26,3.1318724118419072,1764.5973864662628,1,0,0,Low,4,6,0,0,1,0,0
6153,2024-03-07,4747,4,0,76,201.79,4.573051933955662,7359.7796634385395,1,0,0,Low,1,4,0,0,1,0,0
6154,2024-03-07,3268,5,0,148,148.0,4.325248111511662,11186.4710511949,1,0,0,High,1,2,0,0,1,0,0
6155,2024-03-07,3322,5,1,57,217.44,4.325248111511662,4308.303039987225,1,0,0,High,1,2,0,0,1,0,0
6156,2024-03-07,1513,5,0,97,182.59,4.325248111511662,7331.673594364224,1,0,0,High,1,2,0,0,1,0,0
6157,2024-03-07,182,5,1,153,254.21,4.325248111511662,11564.392370492023,1,0,0,High,1,2,0,0,1,0,0
6158,2024-03-07,2342,5,0,215,215.0,4.325248111511662,16250.616729776371,1,0,0,High,1,2,0,0,1,0,0
6159,2024-03-07,1513,5,1,243,182.81,4.325248111511662,18366.97611784028,1,0,0,High,1,2,0,0,1,0,0
6160,2024-03-07,3588,5,1,251,182.44,4.325248111511662,18971.65022871568,1,0,0,High,1,2,0,0,1,0,0
6161,2024-03-07,2131,8,0,250,250.0,6.112910467243938,112912.83011689702,1,0,0,High,4,1,0,0,1,0,0
6162,2024-03-07,4747,8,0,19,201.63,6.112910467243938,8581.375088884173,1,0,0,High,4,1,0,0,1,0,0
6163,2024-03-07,3776,9,0,278,241.0,5.540934815939832,70866.70021556363,1,0,0,High,0,5,0,0,1,0,0
6165,2024-03-07,4747,11,0,119,201.55,2.4567991963833578,1388.421389171029,1,0,0,High,4,1,0,0,1,0,0
6166,2024-03-07,4955,11,1,76,207.07,2.4567991963833578,886.7229040083882,1,0,0,High,4,1,0,0,1,0,0
6167,2024-03-07,3812,12,1,142,189.42,4.767845678351864,16708.498078518776,0,0,0,Mid,1,7,0,0,1,0,0
6168,2024-03-07,138,16,0,86,139.4,4.893895161524855,11478.63152671806,1,0,0,Mid,3,3,0,0,1,0,0
6169,2024-03-07,4023,17,0,698,191.94,5.04331268623241,108177.83680776198,1,0,0,Mid,4,6,0,0,1,0,0
6170,2024-03-07,4747,19,1,60,201.43,3.926491304091162,3043.7204133182404,1,0,0,Mid,1,2,0,0,1,0,0
6171,2024-03-08,3588,5,1,108,182.25,4.3493309499538855,8362.07747564017,1,0,0,High,1,2,1,0,0,0,0
6172,2024-03-08,3668,5,0,497,235.4,4.3493309499538855,38481.04171660338,1,0,0,High,1,2,1,0,0,0,0
6173,2024-03-08,182,5,0,219,254.21,4.3493309499538855,16956.434881159235,1,0,0,High,1,2,1,0,0,0,0
6174,2024-03-08,876,7,0,717,254.21,4.8688614034204605,93333.76738444428,1,0,0,High,1,2,1,0,0,0,0
6175,2024-03-08,193,8,1,157,251.16,6.097436188280429,69820.4337908927,1,0,0,High,4,1,1,0,0,0,0
6176,2024-03-08,1513,8,1,243,183.04,6.097436188280429,108066.02172730524,1,0,0,High,4,1,1,0,0,0,0
6178,2024-03-08,4747,9,0,260,201.39,5.554007075642812,67150.30249175342,1,0,0,High,0,5,1,0,0,0,0
6179,2024-03-08,4825,10,0,80,139.4,4.326019058262176,6051.404621592045,1,0,0,Mid,2,0,1,0,0,0,0
6180,2024-03-08,2426,10,0,191,163.56,4.326019058262176,14447.728534051008,1,0,0,Mid,2,0,1,0,0,0,0
6181,2024-03-08,1735,11,0,71,139.4,2.459821074707563,830.8929382756712,0,0,0,High,4,1,1,0,0,0,0
6182,2024-03-08,4299,11,0,151,151.0,2.459821074707563,1767.110333515864,1,0,0,High,4,1,1,0,0,0,0
6183,2024-03-08,4753,11,0,80,139.4,2.459821074707563,936.2173952401928,1,0,0,High,4,1,1,0,0,0,0
6184,2024-03-08,3163,11,1,50,254.21,2.459821074707563,585.1358720251205,1,0,0,High,4,1,1,0,0,0,0
6185,2024-03-08,2701,11,0,29,139.4,2.459821074707563,339.3788057745699,1,0,0,High,4,1,1,0,0,0,0
6186,2024-03-08,3588,11,1,115,182.07,2.459821074707563,1345.8125056577774,1,0,0,High,4,1,1,0,0,0,0
6187,2024-03-08,4203,11,0,46,139.4,2.459821074707563,538.325002263111,1,0,0,High,4,1,1,0,0,0,0
6188,2024-03-08,182,12,1,37,254.21,4.776471368503839,4391.338166505677,1,0,0,Mid,1,7,1,0,0,0,0
6189,2024-03-08,3588,17,1,45,181.72,5.00944690970044,6741.98316980968,1,0,0,Mid,4,6,1,0,0,0,0
6190,2024-03-08,4955,19,0,158,206.98,3.9522665701169535,8224.408047575009,1,0,0,Mid,1,2,1,0,0,0,0
6191,2024-03-11,4747,1,0,22,201.23,5.6426317636091285,6208.497622831292,1,0,0,Low,0,5,0,1,0,0,0
6192,2024-03-11,4747,5,1,622,201.6,4.34803747017268,48097.11922421642,1,0,0,High,1,2,0,1,0,0,0
6193,2024-03-11,637,5,0,96,194.31,4.34803747017268,7423.349590875846,1,0,0,High,1,2,0,1,0,0,0
6194,2024-03-11,3938,5,1,325,204.11,4.34803747017268,25131.13142744427,1,0,0,High,1,2,0,1,0,0,0
6195,2024-03-11,227,6,1,23,203.29,5.066758968720369,3649.163289882933,1,0,0,Mid,1,2,0,1,0,0,0
6196,2024-03-11,193,6,0,62,250.4,5.066758968720369,9836.8749553366,1,0,0,Mid,1,2,0,1,0,0,0
6197,2024-03-11,1731,8,0,367,201.25,6.108355309878285,165002.70685547573,1,0,0,High,4,1,0,1,0,0,0
6198,2024-03-11,4747,11,1,119,201.53,2.498229143472521,1447.1518126645549,1,0,0,High,4,1,0,1,0,0,0
6199,2024-03-11,4747,11,0,223,201.55,2.498229143472521,2711.889531295762,1,0,0,High,4,1,0,1,0,0,0
6200,2024-03-11,4747,11,1,217,201.56,2.498229143472521,2638.923893682423,1,0,0,High,4,1,0,1,0,0,0
6201,2024-03-11,2367,11,0,107,139.4,2.498229143472521,1301.2205374378768,1,0,0,High,4,1,0,1,0,0,0
6202,2024-03-11,1513,11,1,308,183.51,2.498229143472521,3745.56939748473,1,0,0,High,4,1,0,1,0,0,0
6203,2024-03-11,4747,11,0,879,202.16,2.498229143472521,10689.465910354147,1,0,0,High,4,1,0,1,0,0,0
6204,2024-03-11,4519,11,0,118,203.73,2.498229143472521,1434.9908730623315,0,0,0,High,4,1,0,1,0,0,0
6205,2024-03-11,4747,16,1,82,202.05,4.898600471160723,10996.361435001669,1,0,0,Mid,3,3,0,1,0,0,0
6206,2024-03-11,4747,17,0,152,202.01,5.008043403193735,22740.981405341885,1,0,0,Mid,4,6,0,1,0,0,0
6207,2024-03-11,4747,17,0,299,202.09,5.008043403193735,44733.90421182384,1,0,0,Mid,4,6,0,1,0,0,0
6208,2024-03-11,3588,18,0,111,181.53,3.8439459250806713,5184.74597092986,1,0,0,Mid,1,2,0,1,0,0,0
6209,2024-03-11,4747,19,1,294,202.18,3.92337682753731,14867.85226424016,1,0,0,Mid,1,2,0,1,0,0,0
6210,2024-03-11,845,19,0,931,184.95,3.92337682753731,47081.53217009384,1,0,0,Mid,1,2,0,1,0,0,0
6211,2024-03-12,3588,5,1,129,181.39,4.283093193302246,9347.886908628416,1,0,0,High,1,2,0,0,0,1,0
6212,2024-03-12,4747,5,1,83,202.07,4.283093193302246,6014.531886946966,1,0,0,High,1,2,0,0,0,1,0
6213,2024-03-12,4330,5,0,52,185.0,4.283093193302246,3768.140459292075,1,0,0,High,1,2,0,0,0,1,0
6214,2024-03-12,4120,5,0,286,161.5,4.283093193302246,20724.77252610641,0,0,0,High,1,2,0,0,0,1,0
6215,2024-03-12,1513,5,0,122,183.28,4.283093193302246,8840.637231416022,1,0,0,High,1,2,0,0,0,1,0
6216,2024-03-12,3339,6,0,76,254.21,5.072439149533366,12126.79189231421,1,0,0,Mid,1,2,0,0,0,1,0
6217,2024-03-12,4894,7,0,407,189.75,4.829893564277576,50955.43721908142,1,0,0,High,1,2,0,0,0,1,0
6218,2024-03-12,3498,9,1,62,175.2,5.547523276579613,15909.276752499038,1,0,0,High,0,5,0,0,0,1,0
6219,2024-03-12,977,10,0,35,139.4,4.338987536207155,2682.0470262112344,1,0,0,Mid,2,0,0,0,0,1,0
6220,2024-03-12,4747,10,0,296,202.15,4.338987536207155,22682.454850243583,1,0,0,Mid,2,0,0,0,0,1,0
6221,2024-03-12,4747,11,0,111,202.07,2.5018309450554863,1354.735005603763,1,0,0,High,4,1,0,0,0,1,0
6222,2024-03-12,4747,11,1,101,201.98,2.5018309450554863,1232.6868069007214,1,0,0,High,4,1,0,0,0,1,0
6223,2024-03-12,193,11,1,348,250.79,2.5018309450554863,4247.277314865852,1,0,0,High,4,1,0,0,0,1,0
6224,2024-03-12,99,11,0,86,139.4,2.5018309450554863,1049.6145088461587,1,0,0,High,4,1,0,0,0,1,0
6225,2024-03-12,4519,16,0,137,203.34,4.916046650030817,18695.30264547996,0,0,0,Mid,3,3,0,0,0,1,0
6226,2024-03-12,4747,16,1,139,201.93,4.916046650030817,18968.226771691345,1,0,0,Mid,3,3,0,0,0,1,0
6227,2024-03-12,4747,17,1,95,201.83,5.014448916512712,14304.44787526379,1,0,0,Mid,4,6,0,0,0,1,0
6228,2024-03-12,4955,17,1,51,206.71,5.014448916512712,7679.229911983719,1,0,0,Mid,4,6,0,0,0,1,0
6229,2024-03-13,4519,5,0,375,204.33,4.310560716509656,27930.84024593449,0,0,0,High,1,2,0,0,0,0,1
6230,2024-03-13,1338,5,1,104,254.21,4.310560716509656,7746.153028205834,1,0,0,High,1,2,0,0,0,0,1
6231,2024-03-13,336,5,1,61,139.4,4.310560716509656,4543.4166800053445,1,0,0,High,1,2,0,0,0,0,1
6233,2024-03-13,4747,8,0,42,201.69,6.125920674794936,19217.763125025125,1,0,0,High,4,1,0,0,0,0,1
6234,2024-03-13,1157,8,0,304,203.54,6.125920674794936,139099.9997620866,1,0,0,High,4,1,0,0,0,0,1
6235,2024-03-13,2997,8,0,65,139.4,6.125920674794936,29741.77626491984,1,0,0,High,4,1,0,0,0,0,1
6236,2024-03-13,4747,8,1,225,201.72,6.125920674794936,102952.30245549174,1,0,0,High,4,1,0,0,0,0,1
6237,2024-03-13,193,8,1,616,252.23,6.125920674794936,281860.52583370183,1,0,0,High,4,1,0,0,0,0,1
6238,2024-03-13,4747,10,0,161,201.68,4.348018385060613,12449.338277081231,1,0,0,Mid,2,0,0,0,0,0,1
6239,2024-03-13,3938,11,1,85,203.68,2.495351234304702,1030.709305976977,1,0,0,High,4,1,0,0,0,0,1
6240,2024-03-13,3588,11,0,291,181.68,2.495351234304702,3528.663623991769,1,0,0,High,4,1,0,0,0,0,1
6241,2024-03-13,3720,11,0,671,254.21,2.495351234304702,8136.540521300608,1,0,0,High,4,1,0,0,0,0,1
6242,2024-03-13,578,12,0,404,254.21,4.763734866356142,47341.83972728949,1,0,0,Mid,1,7,0,0,0,0,1
6243,2024-03-13,719,12,0,8,139.4,4.763734866356142,937.4621728176138,1,0,0,Mid,1,7,0,0,0,0,1
6244,2024-03-13,46,12,0,227,254.21,4.763734866356142,26600.4891536998,1,0,0,Mid,1,7,0,0,0,0,1
6245,2024-03-13,4747,13,0,23,201.52,4.595191095721284,2277.1622319799903,1,0,0,Low,3,3,0,0,0,0,1
6246,2024-03-13,2871,16,0,282,160.55,4.890612081116909,37515.86360806101,1,0,0,Mid,3,3,0,0,0,0,1
6247,2024-03-14,993,2,0,103,139.4,3.140309583352308,2380.4351154705,1,0,0,Low,4,6,0,0,1,0,0
6248,2024-03-14,3749,5,1,129,140.0,4.271827065912972,9243.163445505295,1,0,0,High,1,2,0,0,1,0,0
6249,2024-03-14,4230,5,0,173,173.0,4.271827065912972,12395.870357150512,1,0,0,High,1,2,0,0,1,0,0
6250,2024-03-14,4530,5,0,343,254.21,4.271827065912972,24576.783424870668,1,0,0,High,1,2,0,0,1,0,0
6251,2024-03-14,22,5,0,66,139.4,4.271827065912972,4729.060367467825,1,0,0,High,1,2,0,0,1,0,0
6252,2024-03-14,1687,5,0,29,139.4,4.271827065912972,2077.9204644934384,1,0,0,High,1,2,0,0,1,0,0
6254,2024-03-14,1766,7,0,86,254.21,4.794938199328524,10397.134263608335,1,0,0,High,1,2,0,0,1,0,0
6255,2024-03-14,182,7,1,156,254.21,4.794938199328524,18859.917966545352,1,0,0,High,1,2,0,0,1,0,0
6256,2024-03-14,4955,8,0,10,206.37,6.135338859991197,4618.95585437083,1,0,0,High,4,1,0,0,1,0,0
6257,2024-03-14,193,8,0,74,251.53,6.135338859991197,34180.27332234415,1,0,0,High,4,1,0,0,1,0,0
6258,2024-03-14,4112,8,0,398,244.5,6.135338859991197,183834.44300395905,1,0,0,High,4,1,0,0,1,0,0
6259,2024-03-14,3588,10,1,36,181.3,4.349205248079166,2787.008804295531,1,0,0,Mid,2,0,0,0,1,0,0
