transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value,average_trade_size_winsorized,cumulative_portfolio_value_log
6173,2024-03-08,182,STK006,BUY,219,272.57,1712443.31,254.21,14.353432328881711
6174,2024-03-08,876,STK008,BUY,717,458.0,95662.61,254.21,11.468593254343686
6175,2024-03-08,193,STK009,SELL,157,251.16,1963915.78,251.16,14.490451394290043
6176,2024-03-08,1513,STK009,SELL,243,183.04,2041337.59,183.04,14.52911632220259
6177,2024-03-08,4747,STK009,BUY,97,201.33,7278053.35,201.33,15.800374124837269
6178,2024-03-08,4747,STK010,BUY,260,201.39,7345203.65,201.39,15.809558229693454
6179,2024-03-08,4825,STK011,BUY,80,80.0,6051.4,139.4,8.708210166577416
6180,2024-03-08,2426,STK011,BUY,191,163.56,900791.44,163.56,13.711030143792382
6181,2024-03-08,1735,STK012,BUY,71,71.0,830.89,139.4,6.723700220542031
6182,2024-03-08,4299,STK012,BUY,151,151.0,1767.11,151.0,7.477666458456749
6183,2024-03-08,4753,STK012,BUY,80,80.0,936.22,139.4,6.842918046568128
6184,2024-03-08,3163,STK012,SELL,50,307.57,1599543.92,254.21,14.285229721753549
6185,2024-03-08,2701,STK012,BUY,29,29.0,339.38,139.4,5.830062640566531
6186,2024-03-08,3588,STK012,SELL,115,182.07,1570554.75,182.07,14.266940095579756
6187,2024-03-08,4203,STK012,BUY,46,46.0,538.33,139.4,6.290327628461513
6188,2024-03-08,182,STK013,SELL,37,270.39,1708051.97,254.21,14.350864665730326
6189,2024-03-08,3588,STK018,SELL,45,181.72,1563812.76,181.72,14.262638113713006
6190,2024-03-08,4955,STK020,BUY,158,206.98,2897291.24,206.98,14.879287148432839
6191,2024-03-11,4747,STK002,BUY,22,201.23,7436666.5,201.23,15.821933389797973
6192,2024-03-11,4747,STK006,SELL,622,201.6,7388569.38,201.6,15.815444820894587
6193,2024-03-11,637,STK006,BUY,96,194.31,854636.99,194.31,13.65843325474955
6194,2024-03-11,3938,STK006,SELL,325,204.11,1152894.86,204.11,13.957787474270024
6195,2024-03-11,227,STK007,SELL,23,203.29,1395246.86,203.29,14.148582634874195
6196,2024-03-11,193,STK007,BUY,62,250.4,1985881.55,250.4,14.501573982865667
6197,2024-03-11,1731,STK009,BUY,367,201.25,226043.91,201.25,12.328488975327012
6198,2024-03-11,4747,STK012,SELL,119,201.53,7387122.23,201.53,15.815248938380666
6199,2024-03-11,4747,STK012,BUY,223,201.55,7389834.12,201.55,15.815615981444092
6200,2024-03-11,4747,STK012,SELL,217,201.56,7387195.19,201.56,15.815258814977744
6201,2024-03-11,2367,STK012,BUY,107,107.0,1301.22,139.4,7.171825779308686
6202,2024-03-11,1513,STK012,SELL,308,183.51,2050435.45,183.51,14.533563230893106
6203,2024-03-11,4747,STK012,BUY,879,202.16,7397884.66,202.16,15.816704795726578
6204,2024-03-11,4519,STK012,BUY,118,203.73,1376770.35,203.73,14.13525171454035
6205,2024-03-11,4747,STK017,SELL,82,202.05,7386888.3,202.05,15.815217270612747
6206,2024-03-11,4747,STK018,BUY,152,202.01,7409629.28,202.01,15.818291101290644
6207,2024-03-11,4747,STK018,BUY,299,202.09,7454363.18,202.09,15.824310214817412
6208,2024-03-11,3588,STK019,BUY,111,181.53,1575915.8,181.53,14.270347756128249
6209,2024-03-11,4747,STK020,SELL,294,202.18,7439495.33,202.18,15.822313706937045
6210,2024-03-11,845,STK020,BUY,931,184.95,920332.73,184.95,13.73249163324735
6211,2024-03-12,3588,STK006,SELL,129,181.39,1527060.34,181.39,14.238855753662467
6212,2024-03-12,4747,STK006,SELL,83,202.07,7438621.56,202.07,15.822196249883843
6213,2024-03-12,4330,STK006,BUY,52,185.0,66099.94,185.0,11.09893824661612
6214,2024-03-12,4120,STK006,BUY,286,161.5,26295.98,161.5,10.177209382675175
6215,2024-03-12,1513,STK006,BUY,122,183.28,2070905.26,183.28,14.54349687619542
6216,2024-03-12,3339,STK007,BUY,76,276.69,595671.04,254.21,13.297445526137862
6217,2024-03-12,4894,STK008,BUY,407,189.75,145216.64,189.75,11.885988861597117
6218,2024-03-12,3498,STK010,SELL,62,175.2,463468.01,175.2,13.046494800911336
6219,2024-03-12,977,STK011,BUY,35,34.0,7185.3,139.4,8.879931714645075
6220,2024-03-12,4747,STK011,BUY,296,202.15,7461304.02,202.15,15.825240892537321
6221,2024-03-12,4747,STK012,BUY,111,202.07,7462658.75,202.07,15.825422443489042
6222,2024-03-12,4747,STK012,SELL,101,201.98,7461426.07,201.98,15.825257250131799
6223,2024-03-12,193,STK012,SELL,348,250.79,1975860.28,250.79,14.496514952396495
6224,2024-03-12,99,STK012,BUY,86,86.0,1049.61,139.4,6.957126226845016
6225,2024-03-12,4519,STK017,BUY,137,203.34,1387666.22,203.34,14.143134636259823
6226,2024-03-12,4747,STK017,SELL,139,201.93,7442457.84,201.93,15.822711841457044
6227,2024-03-12,4747,STK018,SELL,95,201.83,7428153.39,201.83,15.820787986106797
6228,2024-03-12,4955,STK018,SELL,51,206.71,2903482.91,206.71,14.881421922191148
6229,2024-03-13,4519,STK006,BUY,375,204.33,1419291.39,204.33,14.165668988474906
6230,2024-03-13,1338,STK006,SELL,104,1189.33,1537421.05,254.21,14.24561757819057
6231,2024-03-13,336,STK006,SELL,61,105.3,45994.79,139.4,10.736305149543732
6232,2024-03-13,1185,STK006,BUY,544,296.17,545788.79,254.21,13.209989180595514
6233,2024-03-13,4747,STK009,BUY,42,201.69,7440294.68,201.69,15.822421147955069
6234,2024-03-13,1157,STK009,BUY,304,203.54,1179265.66,203.54,13.980403328670203
6235,2024-03-13,2997,STK009,BUY,65,65.0,29741.78,139.4,10.300341692444386
6236,2024-03-13,4747,STK009,SELL,225,201.72,7337342.38,201.72,15.808487397745875
6237,2024-03-13,193,STK009,SELL,616,252.23,1696806.62,252.23,14.34425917302875
6238,2024-03-13,4747,STK011,BUY,161,201.68,7349791.72,201.68,15.810182669430809
6239,2024-03-13,3938,STK012,SELL,85,203.68,1137851.83,203.68,13.944653561931084
6240,2024-03-13,3588,STK012,BUY,291,181.68,1524975.1,181.68,14.237489295769693
6241,2024-03-13,3720,STK012,BUY,671,671.0,8136.54,254.21,9.004243202019337
6242,2024-03-13,578,STK013,BUY,404,485.67,120451.23,254.21,11.699008521777822
6243,2024-03-13,719,STK013,BUY,8,77.5,2719.98,139.4,7.908747388517351
6244,2024-03-13,46,STK013,BUY,227,257.5,158379.44,254.21,11.972755265889097
6245,2024-03-13,4747,STK014,BUY,23,201.52,7352068.88,201.52,15.810492447869116
6246,2024-03-13,2871,STK017,BUY,282,160.55,268011.11,160.55,12.498787445039275
6247,2024-03-14,993,STK003,BUY,103,85.0,3216.21,139.4,8.07626980331801
6248,2024-03-14,3749,STK006,SELL,129,140.0,79953.09,140.0,11.289207873926735
6249,2024-03-14,4230,STK006,BUY,173,173.0,12395.87,173.0,9.425199300375162
6250,2024-03-14,4530,STK006,BUY,343,343.0,24576.78,254.21,10.109598061710006
6251,2024-03-14,22,STK006,BUY,66,66.0,4729.06,139.4,8.461693166394953
6252,2024-03-14,1687,STK006,BUY,29,120.67,35101.05,139.4,10.466014812306883
6253,2024-03-14,1006,STK006,BUY,477,337.0,192326.67,254.21,12.166955810981323
6254,2024-03-14,1766,STK008,BUY,86,594.33,331209.14,254.21,12.710508316966612
6255,2024-03-14,182,STK008,SELL,156,269.34,1711461.5,254.21,14.352858826107603
6256,2024-03-14,4955,STK009,BUY,10,206.37,2918080.5,206.37,14.886436937763932
6257,2024-03-14,193,STK009,BUY,74,251.53,1741700.74,251.53,14.37037320474332
6258,2024-03-14,4112,STK009,BUY,398,244.5,185339.23,244.5,12.129948496102468
6259,2024-03-14,3588,STK011,SELL,36,181.3,1519435.15,181.3,14.233849870054655
6260,2024-03-14,3588,STK011,BUY,94,181.08,1526712.33,181.08,14.238627832457325
6261,2024-03-14,4747,STK012,BUY,39,201.38,7431036.41,201.38,15.821176031442638
6262,2024-03-14,4747,STK012,SELL,142,201.33,7429265.05,201.33,15.820937629849675
6263,2024-03-14,4955,STK012,SELL,519,206.91,2911606.33,206.91,14.884215833739214
6264,2024-03-14,3628,STK012,BUY,426,426.0,5314.06,254.21,8.578299579517598
6265,2024-03-14,4955,STK012,BUY,67,206.67,2912442.11,206.67,14.88450284361811
6266,2024-03-14,4747,STK013,BUY,104,201.24,7441521.91,201.24,15.822586078066985
6267,2024-03-14,4066,STK013,SELL,34,34.0,0.0,139.4,0.0
6268,2024-03-14,3498,STK013,BUY,10,169.87,474698.05,169.87,13.07043630327345
6269,2024-03-14,4987,STK018,BUY,421,177.75,343763.13,177.75,12.747711032572658
6270,2024-03-14,4716,STK018,SELL,88,232.16,275270.97,232.16,12.52551486974657
6271,2024-03-14,4747,STK018,BUY,60,201.12,7450189.72,201.12,15.823750190028068
6272,2024-03-14,3189,STK018,BUY,9,149.5,15643.15,149.5,9.657852324170015
6273,2024-03-14,4747,STK018,BUY,27,200.97,7454090.23,200.97,15.824273598012716
6274,2024-03-15,2633,STK005,BUY,25,54.67,6324.67,139.4,8.75237123683941
6275,2024-03-15,684,STK006,BUY,52,43.5,7746.24,139.4,8.95509192988613
6276,2024-03-15,1997,STK006,BUY,215,215.0,15024.47,215.0,9.617502040112164
6277,2024-03-15,4747,STK006,BUY,148,200.92,7453784.43,200.92,15.824232572720247
6278,2024-03-15,2426,STK006,BUY,143,163.25,909035.6,163.25,13.720140636375444
6279,2024-03-15,3725,STK009,BUY,126,126.0,57419.65,139.4,10.95815927370851
6280,2024-03-15,2721,STK009,BUY,292,145.0,173119.69,145.0,12.061744260306988
6281,2024-03-15,4924,STK010,BUY,523,320.0,178778.63,254.21,12.093909209056974
6282,2024-03-15,4747,STK011,BUY,483,201.17,7490758.74,201.17,15.829180784261213
6283,2024-03-15,4747,STK012,BUY,545,201.47,7497746.19,201.47,15.830113158718365
6284,2024-03-15,3938,STK012,BUY,374,204.29,1137613.43,204.29,13.94444402254982
6285,2024-03-15,3498,STK012,BUY,20,165.19,479176.63,165.19,13.07982664272379
6286,2024-03-15,112,STK013,BUY,85,85.0,9987.29,139.4,9.209168685819972
6287,2024-03-15,3163,STK016,BUY,96,300.28,1657657.64,254.21,14.320916706869445
6288,2024-03-15,4747,STK017,BUY,6,201.3,7498524.34,201.3,15.830216937840698
6289,2024-03-15,2378,STK017,BUY,105,93.0,50530.34,139.4,10.830349016833997
6290,2024-03-15,2577,STK018,SELL,75,75.0,0.0,139.4,0.0
6291,2024-03-15,1902,STK018,BUY,65,195.75,46895.37,195.75,10.755695552718253
6292,2024-03-15,4023,STK018,SELL,44,190.6,773524.36,190.6,13.5587137344953
6293,2024-03-15,4747,STK020,SELL,22,201.14,7497402.79,201.14,15.830067357245541
6294,2024-03-18,4747,STK002,BUY,19,200.98,7205571.38,200.98,15.790365226314536
6295,2024-03-18,193,STK005,SELL,60,250.78,1696018.8,250.78,14.34379476979414
6296,2024-03-18,3938,STK006,SELL,99,203.91,1100942.37,203.91,13.911677979322953
6297,2024-03-18,227,STK006,SELL,191,203.12,1314764.14,203.12,14.08916860688253
6298,2024-03-18,993,STK006,BUY,1308,492.67,92743.42,254.21,11.437602816934826
6299,2024-03-18,4747,STK006,SELL,87,200.89,7199620.22,200.89,15.789538974269083
6300,2024-03-18,1513,STK009,SELL,43,182.76,1931189.39,182.76,14.47364715313241
6301,2024-03-18,4647,STK009,SELL,111,218.62,221143.9,218.62,12.306573421759927
6302,2024-03-18,4519,STK012,SELL,123,203.86,1382678.33,203.86,14.13953371825217
6303,2024-03-18,3749,STK012,BUY,425,197.0,80058.44,197.0,11.290524637768167
6304,2024-03-18,4747,STK013,SELL,38,200.74,7195113.21,200.74,15.788912771700902
6305,2024-03-18,4747,STK013,BUY,1330,201.72,7352858.85,201.72,15.810599890749192
6306,2024-03-18,4519,STK013,BUY,811,207.29,1478867.59,207.29,14.206787887170778
6307,2024-03-18,2845,STK017,BUY,55,55.0,6976.34,139.4,8.850423034298403
6308,2024-03-18,1151,STK018,BUY,415,184.45,163282.01,184.45,12.003240231904698
6309,2024-03-18,4955,STK018,BUY,78,206.45,2831548.14,206.45,14.856334519144367
6310,2024-03-18,4747,STK018,SELL,121,201.65,7335967.73,201.65,15.808300030368459
6311,2024-03-18,4747,STK018,BUY,284,201.72,7375613.0,201.72,15.813689710962004
6312,2024-03-18,4747,STK019,SELL,98,201.63,7370647.99,201.63,15.81301631863325
6313,2024-03-19,3588,STK003,BUY,17,180.66,1509746.48,180.66,14.227452963018234
6314,2024-03-19,4747,STK004,BUY,32,201.49,7449900.31,201.49,15.823711343288135
6315,2024-03-19,383,STK006,BUY,74,74.0,4848.45,139.4,8.486620575439174
6316,2024-03-19,4747,STK006,BUY,50,201.36,7453176.29,201.36,15.82415098131739
6317,2024-03-19,1513,STK006,SELL,90,182.41,1952074.78,182.41,14.484403866922943
6318,2024-03-19,4023,STK006,BUY,67,189.5,750563.21,189.5,13.528580482691725
6319,2024-03-19,4703,STK006,BUY,309,160.09,101974.34,160.09,11.532486298330728
6320,2024-03-19,1122,STK006,SELL,73,73.0,0.0,139.4,0.0
6321,2024-03-19,4023,STK006,SELL,67,188.42,746173.4,188.42,13.522714632024432
6322,2024-03-19,4955,STK006,BUY,215,206.46,2870108.47,206.46,14.869860729865527
6323,2024-03-19,2750,STK009,SELL,73,162.4,72645.12,162.4,11.193355260827571
6324,2024-03-19,3588,STK010,SELL,91,180.43,1484840.94,180.43,14.210818886843605
6325,2024-03-19,4023,STK010,SELL,100,187.64,718804.68,187.64,13.485346335919306
6326,2024-03-19,348,STK012,BUY,141,141.0,1739.63,141.0,7.4620023956429415
6327,2024-03-19,3699,STK012,SELL,145,610.3,409481.78,254.21,12.92265013010903
6328,2024-03-19,845,STK013,SELL,370,186.49,851350.96,186.49,13.654580906072017
6329,2024-03-19,4023,STK013,BUY,63,186.56,726262.93,186.56,13.495668767687201
6330,2024-03-19,3588,STK018,SELL,129,180.29,1466971.82,180.29,14.198711529346118
6331,2024-03-19,1865,STK019,BUY,123,149.25,206851.05,149.25,12.239759082403658
6332,2024-03-20,2988,STK002,BUY,63,233.24,759610.07,233.24,13.540561831273791
6333,2024-03-20,3588,STK003,SELL,49,179.96,1473339.66,179.96,14.203042938224085
6334,2024-03-20,3588,STK005,SELL,15,179.54,1472138.4,179.54,14.20222727487405
6335,2024-03-20,4462,STK006,BUY,583,583.0,37123.3,254.21,10.522027020708384
6336,2024-03-20,4747,STK006,BUY,178,201.34,7614345.48,201.34,15.84554472053672
6337,2024-03-20,3339,STK006,BUY,379,278.91,615229.16,254.21,13.329751720679312
6338,2024-03-20,4747,STK006,SELL,64,201.22,7610270.2,201.22,15.845009366522191
6339,2024-03-20,1243,STK008,SELL,153,206.0,294178.98,206.0,12.591947035887744
6340,2024-03-20,3588,STK008,BUY,32,179.16,1476170.94,179.16,14.204962767872967
6341,2024-03-20,1899,STK009,BUY,1509,1509.0,683711.0,254.21,13.43529205530556
6342,2024-03-20,2076,STK009,BUY,199,199.0,90164.67,199.0,11.409404034935037
6343,2024-03-20,4454,STK009,BUY,152,143.0,77402.13,143.0,11.256782498036658
6344,2024-03-20,2201,STK010,BUY,164,164.0,44981.89,164.0,10.714037474227437
6345,2024-03-20,4721,STK012,BUY,357,357.0,4316.78,254.21,8.370496660263118
6346,2024-03-20,1816,STK013,BUY,56,196.76,347537.88,196.76,12.758631822620423
6347,2024-03-20,1513,STK018,BUY,36,181.87,1996103.68,181.87,14.506708179368141
6348,2024-03-20,4747,STK018,SELL,52,201.09,7602888.17,201.09,15.844038886963723
6349,2024-03-20,4762,STK020,BUY,320,181.6,109739.92,181.6,11.60587759402962
6350,2024-03-20,227,STK020,SELL,82,201.39,1348695.84,201.39,14.114649380505243
6351,2024-03-20,1049,STK020,BUY,59,167.56,146672.78,167.56,11.895966216050248
6352,2024-03-21,4747,STK002,BUY,24,200.94,7526413.4,200.94,15.833929311069811
6353,2024-03-21,1081,STK006,BUY,144,144.0,8630.58,144.0,9.063182849591106
6354,2024-03-21,4955,STK006,SELL,100,206.28,2890981.04,206.28,14.877106808595927
6355,2024-03-21,4747,STK006,SELL,57,200.81,7522997.13,200.81,15.833475303971278
6356,2024-03-21,193,STK009,BUY,339,251.12,1882709.84,251.12,14.448223232384654
6357,2024-03-21,3588,STK010,BUY,58,178.86,1491063.29,178.86,14.215000711529564
6358,2024-03-21,702,STK010,BUY,81,81.0,22235.99,139.4,10.009512397478382
6359,2024-03-21,4801,STK012,BUY,591,253.67,38848.03,253.67,10.567438387659124
6360,2024-03-21,350,STK013,BUY,47,54.5,14334.44,139.4,9.570490071951752
6361,2024-03-21,1157,STK013,SELL,63,202.56,1178899.07,202.56,13.980092417657604
6362,2024-03-21,1513,STK017,BUY,164,181.8,1978287.28,181.8,14.497742523720214
6363,2024-03-21,4747,STK019,BUY,57,200.69,7525904.86,200.69,15.83386174142056
6364,2024-03-21,3588,STK019,BUY,79,178.61,1495093.31,178.61,14.217699846429277
6365,2024-03-21,4955,STK019,BUY,343,206.51,2908478.44,206.51,14.883140973372091
6366,2024-03-22,3389,STK006,BUY,19,19.0,1167.68,139.4,7.063630185761109
6367,2024-03-22,3588,STK006,SELL,832,180.25,1477495.46,180.25,14.205859632320434
6368,2024-03-22,1879,STK006,BUY,93,93.0,5715.47,139.4,8.651106761001842
6369,2024-03-22,2096,STK006,BUY,93,416.6,184106.64,254.21,12.123275865545327
6370,2024-03-22,4747,STK006,BUY,1586,201.88,7699607.33,201.88,15.856680019296416
6371,2024-03-22,4747,STK009,BUY,104,201.79,7745566.26,201.79,15.862631271242707
6372,2024-03-22,1513,STK009,BUY,70,181.39,2019704.13,181.39,14.51846208347444
6373,2024-03-22,4747,STK010,BUY,1352,202.78,8134805.47,202.78,15.911662508555121
6374,2024-03-22,4700,STK010,BUY,136,151.16,239622.75,151.16,12.38682526385025
6375,2024-03-22,4372,STK010,BUY,99,99.0,28501.98,139.4,10.257763922194089
6376,2024-03-22,3588,STK012,BUY,665,181.47,1486412.76,181.47,14.21187690426474
6377,2024-03-22,313,STK013,BUY,5,404.75,98027.42,254.21,11.493012715610837
6378,2024-03-22,182,STK013,BUY,51,267.35,1769805.3,254.21,14.386380663533314
6379,2024-03-22,2413,STK015,BUY,15,145.0,17138.38,145.0,9.749134018802074
6380,2024-03-22,4362,STK018,BUY,273,130.75,147459.28,139.4,11.901314130361857
6381,2024-03-22,4747,STK018,SELL,28,202.63,8130737.63,202.63,15.911162329795689
6382,2024-03-22,4747,STK018,SELL,170,202.6,8106039.99,202.6,15.908120142905693
6383,2024-03-22,4519,STK020,SELL,371,208.21,1492167.63,208.21,14.215741076147452
6384,2024-03-25,845,STK003,BUY,37,185.26,874791.69,185.26,13.681742211554134
6385,2024-03-25,845,STK006,BUY,459,187.5,903469.29,187.5,13.713998505241879
6386,2024-03-25,3938,STK006,SELL,705,205.7,1079252.07,205.7,13.891779757981665
6387,2024-03-25,4700,STK006,BUY,246,153.59,253880.81,153.59,12.444624122747443
6388,2024-03-25,1157,STK006,BUY,133,202.08,1199905.71,202.08,13.997754370069522
6389,2024-03-25,2231,STK006,BUY,64,64.0,3998.62,139.4,8.293954635589241
6390,2024-03-25,3588,STK008,BUY,164,181.43,1505476.04,181.43,14.224620376040372
6391,2024-03-25,2109,STK008,BUY,221,221.0,27783.37,221.0,10.232228911352227
6392,2024-03-25,636,STK009,BUY,221,190.67,126974.99,190.67,11.751753292449447
6393,2024-03-25,4747,STK012,BUY,102,202.51,8165276.41,202.51,15.915401259314754
6394,2024-03-25,474,STK012,BUY,102,213.28,753751.39,213.28,13.53281919783111
6395,2024-03-25,1513,STK012,BUY,242,181.62,2044699.18,181.62,14.530761725463616
6396,2024-03-25,4955,STK013,SELL,50,206.25,2949779.98,206.25,14.897241481491978
6397,2024-03-25,3588,STK013,BUY,219,181.52,1532260.62,181.52,14.242255384938083
6398,2024-03-25,1513,STK013,SELL,37,181.09,2040173.93,181.09,14.528546112144078
6399,2024-03-25,3938,STK013,BUY,216,205.73,1105669.74,205.73,13.915962713306147
6400,2024-03-25,3938,STK015,BUY,18,205.07,1105954.01,205.07,13.916219782117691
6401,2024-03-25,4955,STK016,SELL,9,205.91,2948579.84,205.91,14.896834541377693
6402,2024-03-25,4747,STK018,SELL,10,202.35,8163841.25,202.35,15.915225480089225
6403,2024-03-25,4747,STK018,SELL,55,202.22,8155947.9,202.22,15.914258145330715
6404,2024-03-25,2694,STK018,BUY,176,176.0,25258.74,176.0,10.136967102898224
6405,2024-03-25,3842,STK018,BUY,68,68.0,9759.06,139.4,9.186053826929225
6406,2024-03-25,3938,STK018,BUY,66,204.58,1115426.04,204.58,13.92474788506799
6407,2024-03-26,1542,STK006,BUY,104,104.0,6661.32,139.4,8.804223051223584
6408,2024-03-26,4955,STK006,BUY,46,205.63,2993710.33,205.63,14.91202442314771
6409,2024-03-26,653,STK006,SELL,135,203.75,238528.9,203.75,12.382249948329074
6410,2024-03-26,4747,STK006,BUY,96,202.13,8295585.27,202.13,15.93123415662572
6411,2024-03-26,4990,STK006,BUY,346,215.0,76317.88,215.0,11.242675630962077
6412,2024-03-26,1157,STK006,SELL,269,202.54,1202140.82,202.54,13.99961537380626
6413,2024-03-26,4697,STK006,BUY,1533,340.12,271140.98,254.21,12.510397874107271
6414,2024-03-26,4955,STK008,SELL,32,205.34,2989679.69,205.34,14.910677147021989
6415,2024-03-26,3938,STK008,BUY,129,204.32,1148224.37,204.32,13.953728151925326
6416,2024-03-26,1816,STK009,BUY,777,209.11,714141.35,209.11,13.478837591198113
6417,2024-03-26,4747,STK011,BUY,261,202.18,8316584.47,202.18,15.93376232831978
6418,2024-03-26,4132,STK011,BUY,155,800.33,785417.28,254.21,13.573971695619644
6419,2024-03-26,182,STK012,BUY,197,266.72,1801430.66,254.21,14.40409227339661
6420,2024-03-26,3296,STK012,BUY,218,218.0,3039.42,218.0,8.019750942752081
6421,2024-03-26,3961,STK012,BUY,110,343.77,266050.05,254.21,12.491443486643302
6422,2024-03-26,4955,STK013,SELL,142,205.23,2972480.25,205.23,14.904907599705481
6423,2024-03-26,845,STK013,SELL,58,186.45,914116.75,186.45,13.725714671460166
6424,2024-03-26,4747,STK013,BUY,43,202.05,8321792.76,202.05,15.934388385713726
6425,2024-03-26,70,STK018,BUY,110,122.0,17929.92,139.4,9.79428187593537
6426,2024-03-26,2426,STK018,BUY,54,161.59,914481.45,161.59,13.726113555814258
6427,2024-03-26,3588,STK019,BUY,199,181.56,1559103.53,181.56,14.259622195182839
6428,2024-03-27,4955,STK002,BUY,23,204.92,2926806.82,204.92,14.889422905848495
6429,2024-03-27,192,STK006,SELL,119,367.23,2135866.51,254.21,14.5743834499849
6430,2024-03-27,1157,STK006,SELL,74,201.67,1180093.64,201.67,13.981105196615559
6431,2024-03-27,4955,STK007,BUY,19,204.6,2930146.35,204.6,14.890563269831134
6432,2024-03-27,1816,STK008,SELL,19,205.15,703197.81,205.15,13.463394933087736
6433,2024-03-27,3588,STK008,SELL,824,183.16,1453497.78,183.16,14.18948415962743
6434,2024-03-27,4362,STK008,BUY,391,159.67,195360.67,159.67,12.182607837629043
6435,2024-03-27,182,STK010,SELL,237,266.46,1714331.0,254.21,14.354534058332467
6436,2024-03-27,3938,STK010,BUY,976,207.01,1420522.99,207.01,14.166536368553343
6437,2024-03-27,845,STK012,SELL,122,185.93,893432.39,185.93,13.702827061278324
6438,2024-03-27,2982,STK012,SELL,273,213.75,22923.95,213.75,10.039981116097206
6439,2024-03-27,4747,STK012,BUY,111,201.97,8149084.8,201.97,15.91341630714618
6440,2024-03-27,4697,STK012,BUY,964,409.44,283649.35,254.21,12.555497596668989
6441,2024-03-27,3588,STK012,BUY,61,182.86,1454347.85,182.86,14.190068832644988
6442,2024-03-27,2707,STK013,BUY,49,185.0,431619.59,185.0,12.975302217437665
6443,2024-03-27,3914,STK013,BUY,72,200.45,247859.41,200.45,12.420621003777104
6444,2024-03-27,3339,STK013,SELL,55,274.15,623653.98,254.21,13.343352577770109
6445,2024-03-27,4747,STK013,SELL,141,201.92,8131921.76,201.92,15.911307955406858
6446,2024-03-27,868,STK018,BUY,151,186.5,36301.75,186.5,10.499648774959239
6447,2024-03-27,1157,STK019,SELL,11,200.38,1179562.82,200.38,13.980655284038843
6448,2024-03-27,845,STK020,SELL,61,184.93,890206.73,184.93,13.699210118968113
6449,2024-03-28,4955,STK006,BUY,700,205.44,3022068.99,205.44,14.921452581705465
6450,2024-03-28,4747,STK006,BUY,229,201.94,8327543.8,201.94,15.935079228801337
6451,2024-03-28,2045,STK006,BUY,130,64.0,17382.0,139.4,9.76324799612154
6452,2024-03-28,4747,STK008,BUY,162,201.91,8347917.55,201.91,15.937522790303648
6453,2024-03-28,4955,STK009,SELL,714,206.31,2699763.47,206.31,14.808675093836175
6454,2024-03-28,2631,STK009,BUY,369,369.0,166569.66,254.21,12.023174882761436
6455,2024-03-28,1384,STK009,BUY,184,184.0,83059.13,184.0,11.327320082317158
6456,2024-03-28,1513,STK012,BUY,360,181.74,2078162.85,181.74,14.546995297388454
6457,2024-03-28,3588,STK012,SELL,433,183.48,1470654.74,183.48,14.20121894092274
6458,2024-03-28,4955,STK012,BUY,239,206.36,2703146.21,206.36,14.809927285484811
6459,2024-03-28,845,STK012,BUY,355,186.28,914037.24,186.28,13.725627687635498
6460,2024-03-28,4955,STK012,BUY,57,206.11,2703952.97,206.11,14.810225693071105
6461,2024-03-28,1157,STK012,BUY,147,200.02,1196565.48,200.02,13.994966746843048
6462,2024-03-28,4747,STK012,BUY,206,201.91,8350833.21,201.91,15.937871997226049
6463,2024-03-28,4747,STK013,SELL,118,201.84,8336658.66,201.84,15.936173173721524
6464,2024-03-28,2779,STK013,SELL,43,169.78,168885.2,169.78,12.036980394306866
6465,2024-03-28,193,STK013,SELL,575,252.39,1868028.92,252.39,14.440394914773274
6466,2024-03-28,1513,STK013,BUY,128,181.54,2093538.64,181.54,14.55436679906026
6467,2024-03-28,3938,STK020,BUY,199,206.99,1456813.15,206.99,14.191762520418106
6468,2024-03-29,1157,STK003,BUY,34,198.91,1201767.63,198.91,13.99930488802839
6469,2024-03-29,336,STK006,BUY,325,125.27,67528.96,139.4,11.120326630239378
6470,2024-03-29,3588,STK006,BUY,112,183.3,1492363.98,183.3,14.215872654494987
6471,2024-03-29,4747,STK006,SELL,51,201.71,8371416.94,201.71,15.940333835525252
6472,2024-03-29,2364,STK006,BUY,139,82.5,9641.15,139.4,9.173899391782955
6473,2024-03-29,2386,STK006,SELL,269,269.0,0.0,254.21,0.0
6474,2024-03-29,474,STK006,SELL,186,212.66,764743.91,212.66,13.547297606221141
6475,2024-03-29,4747,STK006,SELL,160,201.68,8360744.22,201.68,15.939058122236373
6476,2024-03-29,4955,STK008,SELL,35,205.82,2705232.35,205.82,14.810698732715759
6477,2024-03-29,227,STK009,SELL,465,205.1,1154965.69,205.1,13.959582061695315
6478,2024-03-29,4309,STK009,BUY,132,91.5,66409.93,139.4,11.103616930351778
6479,2024-03-29,336,STK010,BUY,474,154.33,218954.85,154.33,12.296625390301479
6480,2024-03-29,4023,STK012,BUY,181,186.51,758247.26,186.51,13.53876613079053
6481,2024-03-29,4519,STK012,BUY,68,207.43,1547869.42,207.43,14.252390621617762
6482,2024-03-29,3595,STK012,BUY,123,203.33,107610.33,203.33,11.586281218564208
6483,2024-03-29,4360,STK017,BUY,15,15.0,1923.22,139.4,7.562275969803093
6484,2024-03-29,1189,STK018,BUY,43,442.14,490985.89,254.21,13.104172705809193
6485,2024-03-29,4747,STK018,BUY,236,201.71,8394800.93,201.71,15.943123254409603
6486,2024-03-29,4747,STK018,BUY,151,201.67,8416591.46,201.67,15.945715608345003
