transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry
7017,2024-05-08,3938,STK012,BUY,146,203.66,2.3540834288564185,1537.157253943161,Retail,Wednesday,False,False,High,Technology,Hardware
8721,2024-09-10,4955,STK019,SELL,37,205.46,3.6571205717647626,1433.735398714752,Retail,Tuesday,False,False,Mid,Energy,Oil & Gas
8850,2024-09-18,2101,STK012,BUY,36,139.4,1.947987938224468,252.52414721575985,Institutional,Wednesday,False,False,High,Technology,Hardware
4813,2023-12-11,3583,STK012,BUY,22,139.4,2.5649727931971724,286.0067026989328,Retail,Monday,False,False,High,Technology,Hardware
1085,2023-03-17,4747,STK020,BUY,25,190.52,4.2678717045610775,1784.2394579293707,Retail,Friday,False,False,Mid,Energy,Oil & Gas
4984,2023-12-20,4747,STK018,BUY,107,207.32,5.427725177627462,24356.49948240367,Retail,Wednesday,False,False,Mid,Technology,Software
7156,2024-05-20,4747,STK006,SELL,309,203.2,3.756137216709876,13219.899266653489,Retail,Monday,False,False,High,Energy,Oil & Gas
2885,2023-07-28,1469,STK009,BUY,852,254.21,5.864167332454075,300064.83869926806,Retail,Friday,False,False,High,Technology,Hardware
334,2023-01-23,3772,STK006,BUY,237,177.5,4.912864765892139,32238.765567145296,Retail,Monday,False,False,High,Energy,Oil & Gas
7205,2024-05-22,3588,STK012,SELL,136,186.15,2.3297108461952423,1397.3959277209412,Retail,Wednesday,False,False,High,Technology,Hardware
4368,2023-11-13,4747,STK009,BUY,75,200.48,5.790049369990329,24527.18770532689,Retail,Monday,False,True,High,Technology,Hardware
3080,2023-08-14,3994,STK003,BUY,32,139.4,2.866643280112481,562.4932775090894,Retail,Monday,False,False,Low,Technology,Software
7204,2024-05-22,4304,STK012,BUY,294,254.21,2.3297108461952423,3020.8411966908584,Retail,Wednesday,False,False,High,Technology,Hardware
9910,2024-12-02,653,STK006,SELL,76,212.5,3.9221759515862913,3838.777716326457,Retail,Monday,False,False,High,Energy,Oil & Gas
8865,2024-09-19,2926,STK010,BUY,786,254.21,5.685414794411719,231508.4347016292,Retail,Thursday,False,False,High,Consumer,Retail
264,2023-01-18,4747,STK010,BUY,82,193.53,5.068246787252432,13029.43144050806,Retail,Wednesday,False,False,High,Consumer,Retail
4338,2023-11-10,1513,STK006,BUY,211,180.88,4.4334261770820245,17770.3090124917,Retail,Friday,False,False,High,Energy,Oil & Gas
8896,2024-09-23,3668,STK008,BUY,97,251.9,4.8530499748645495,12428.667188429998,Retail,Monday,False,False,High,Energy,Oil & Gas
8448,2024-08-21,3394,STK011,BUY,83,139.4,4.407391674332961,6810.578077668794,Institutional,Wednesday,False,False,Mid,Finance,Asset Management
5904,2024-02-16,1513,STK018,SELL,33,181.82,5.038603506578252,5090.396824233543,Retail,Friday,False,False,Mid,Technology,Software
1499,2023-04-17,4747,STK012,SELL,310,205.75,3.085799109093873,6784.333978444059,Retail,Monday,False,False,High,Technology,Hardware
4191,2023-10-31,2779,STK013,BUY,478,185.62,4.850593561718191,61096.15992762993,Retail,Tuesday,False,False,Mid,Energy,Utilities
7486,2024-06-11,4747,STK006,BUY,92,202.39,3.9378145639701456,4720.18437831595,Retail,Tuesday,False,False,High,Energy,Oil & Gas
9644,2024-11-13,4747,STK019,BUY,40,204.22,3.715372074671917,1642.9546714852174,Retail,Wednesday,False,True,Mid,Energy,Oil & Gas
8311,2024-08-12,593,STK006,BUY,174,174.0,3.7323854408889807,7269.485081053295,Retail,Monday,False,False,High,Energy,Oil & Gas
7591,2024-06-19,2461,STK013,BUY,107,139.4,4.7705622048670735,12624.454424754464,Retail,Wednesday,False,False,Mid,Energy,Utilities
501,2023-02-02,637,STK006,BUY,118,139.4,4.906587448516581,15950.92456486546,Retail,Thursday,False,False,High,Energy,Oil & Gas
9156,2024-10-09,680,STK005,BUY,87,139.4,4.9284245646291005,12020.065812017883,Retail,Wednesday,False,False,Low,Energy,Renewables
9415,2024-10-25,366,STK009,SELL,35,254.21,6.102982024401919,15651.625961754527,Retail,Friday,False,False,High,Technology,Hardware
3096,2023-08-14,4716,STK014,BUY,97,225.11,4.290247552296275,7079.499773984364,Retail,Monday,False,False,Low,Healthcare,Pharmaceuticals
4632,2023-11-29,4747,STK013,BUY,170,201.27,4.840164707660559,21503.331265844776,Retail,Wednesday,False,False,Mid,Energy,Utilities
368,2023-01-24,4700,STK012,BUY,295,236.5,3.317627527246368,8140.467449580778,Institutional,Tuesday,False,False,High,Technology,Hardware
4059,2023-10-23,4747,STK018,BUY,77,203.23,5.289217477401857,15260.497398911011,Retail,Monday,False,False,Mid,Technology,Software
8175,2024-08-01,4747,STK012,BUY,290,201.02,2.157960797577092,2509.5073063260893,Retail,Thursday,False,False,High,Technology,Hardware
4631,2023-11-29,3498,STK013,BUY,114,202.9,4.840164707660559,14419.880966507671,Retail,Wednesday,False,False,Mid,Energy,Utilities
6071,2024-03-01,3588,STK009,SELL,496,182.82,6.1020776137597945,221605.38641454995,Retail,Friday,False,False,High,Technology,Hardware
2665,2023-07-13,296,STK006,BUY,319,254.21,4.583952265417554,31230.278508048174,Institutional,Thursday,False,False,High,Energy,Oil & Gas
1027,2023-03-14,193,STK018,BUY,214,199.21,5.011900419443488,32140.636223184138,Retail,Tuesday,False,False,Mid,Technology,Software
5909,2024-02-16,4955,STK020,SELL,120,210.62,3.910283486059168,5989.571956307664,Retail,Friday,False,False,Mid,Energy,Oil & Gas
5051,2023-12-25,3938,STK013,BUY,14,201.33,4.860991091930869,1808.12996478488,Retail,Monday,False,False,Mid,Energy,Utilities
6329,2024-03-19,4023,STK013,BUY,63,186.56,4.773940787561725,7458.245769123093,Retail,Tuesday,False,False,Mid,Energy,Utilities
9734,2024-11-21,193,STK006,BUY,428,244.46,4.004575365681033,23475.17036306812,Retail,Thursday,False,False,High,Energy,Oil & Gas
1692,2023-05-02,1816,STK006,BUY,371,139.4,4.718152023256689,41537.59026944602,Retail,Tuesday,False,False,High,Energy,Oil & Gas
674,2023-02-15,98,STK013,BUY,191,139.4,5.070011442982217,30402.644417498686,Retail,Wednesday,False,False,Mid,Energy,Utilities
5573,2024-01-25,4747,STK006,SELL,377,201.94,4.932358965008148,52292.28644456386,Retail,Thursday,False,False,High,Energy,Oil & Gas
5767,2024-02-07,2871,STK006,BUY,407,140.59,4.78596915544731,48765.69341805702,Retail,Wednesday,False,False,High,Energy,Oil & Gas
5157,2024-01-01,1157,STK009,SELL,244,193.42,5.986131975339994,97080.9262245697,Retail,Monday,False,False,High,Technology,Hardware
734,2023-02-21,4875,STK012,BUY,218,218.0,3.250172994788572,5623.266813662147,Retail,Tuesday,False,False,High,Technology,Hardware
3527,2023-09-12,4990,STK013,BUY,40,139.4,4.874512877747184,5236.414732921049,Retail,Tuesday,False,False,Mid,Energy,Utilities
569,2023-02-07,3588,STK017,SELL,98,171.45,5.216820080826505,18066.01014925199,Retail,Tuesday,False,False,Mid,Healthcare,Pharmaceuticals
9188,2024-10-10,1513,STK018,BUY,19,197.09,4.949727656139779,2681.5938994164294,Retail,Thursday,False,False,Mid,Technology,Software
2923,2023-08-01,2890,STK012,BUY,245,161.0,2.766309327010414,3895.461893564843,Retail,Tuesday,False,False,High,Technology,Hardware
7912,2024-07-11,4955,STK019,SELL,68,206.07,3.527683123029924,2315.05987057656,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
1559,2023-04-20,4747,STK020,BUY,101,201.74,4.260476951146971,7155.220205651897,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
102,2023-01-06,193,STK009,BUY,48,203.17,5.3135416592184495,9747.271416685544,Retail,Friday,False,False,High,Technology,Hardware
3008,2023-08-08,3851,STK005,BUY,41,139.4,4.255752132038066,2890.9030280213333,Retail,Tuesday,False,False,Low,Energy,Renewables
7202,2024-05-22,4747,STK012,BUY,118,202.86,2.3297108461952423,1212.446466699052,Retail,Wednesday,False,False,High,Technology,Hardware
304,2023-01-20,227,STK006,BUY,170,195.6,4.9070546751826765,22990.885005030377,Retail,Friday,False,False,High,Energy,Oil & Gas
77,2023-01-05,3849,STK006,BUY,146,146.0,4.84838552265089,18620.011051497782,Retail,Thursday,False,False,High,Energy,Oil & Gas
6755,2024-04-19,4747,STK006,SELL,70,202.65,4.035834384736899,3961.308293316904,Retail,Friday,False,False,High,Energy,Oil & Gas
8630,2024-09-04,4955,STK006,SELL,1134,205.5,3.774218754262781,49400.96505692488,Retail,Wednesday,False,False,High,Energy,Oil & Gas
1209,2023-03-28,4987,STK010,BUY,27,139.4,5.071929719135484,4306.008212477792,Retail,Tuesday,False,False,High,Consumer,Retail
7743,2024-07-01,265,STK006,BUY,159,254.21,3.995858523102284,8645.227601684344,Retail,Monday,False,False,High,Energy,Oil & Gas
8215,2024-08-05,3772,STK006,BUY,637,238.0,3.8120638885184297,28820.250001242966,Retail,Monday,False,False,High,Energy,Oil & Gas
8945,2024-09-25,4747,STK013,SELL,79,202.65,4.615147056839277,7979.211765454297,Retail,Wednesday,False,False,Mid,Energy,Utilities
8414,2024-08-20,4023,STK006,BUY,157,173.86,3.8023574514086618,7034.650279204529,Retail,Tuesday,False,False,High,Energy,Oil & Gas
1776,2023-05-09,1513,STK006,BUY,59,231.31,4.848506039497988,7525.431900638479,Retail,Tuesday,False,False,High,Energy,Oil & Gas
3474,2023-09-08,139,STK010,BUY,282,185.5,4.843705617826098,35796.76083278803,Retail,Friday,False,False,High,Consumer,Retail
484,2023-02-01,4747,STK010,BUY,126,158.19,5.212231988308464,23121.400478005064,Retail,Wednesday,False,False,High,Consumer,Retail
2190,2023-06-07,2183,STK016,BUY,30,139.4,4.192441012423764,1985.5245081995236,Retail,Wednesday,False,False,Low,Energy,Renewables
347,2023-01-23,1113,STK012,BUY,32,139.4,3.3038633590854776,870.962796058071,Retail,Monday,False,False,High,Technology,Hardware
5482,2024-01-19,2475,STK013,BUY,104,139.4,4.824996546365808,12956.947963216538,Retail,Friday,False,False,Mid,Energy,Utilities
8362,2024-08-15,845,STK012,SELL,189,188.93,2.1818067950109388,1674.9754879134764,Retail,Thursday,False,False,High,Technology,Hardware
1473,2023-04-14,193,STK012,SELL,157,189.44,3.108275582361624,3514.039072252814,Retail,Friday,False,False,High,Technology,Hardware
5101,2023-12-28,3187,STK006,BUY,386,254.21,4.657517250991735,40674.41787858797,Retail,Thursday,False,False,High,Energy,Oil & Gas
6766,2024-04-19,4747,STK012,BUY,185,202.59,2.4739927305249862,2195.9028356802937,Retail,Friday,False,False,High,Technology,Hardware
8707,2024-09-10,2461,STK008,BUY,208,143.46,4.873649352235406,27205.85351630788,Retail,Tuesday,False,False,High,Energy,Oil & Gas
4930,2023-12-18,2074,STK012,BUY,314,197.33,2.583125067640636,4156.871610112234,Retail,Monday,False,False,High,Technology,Hardware
6330,2024-03-19,3588,STK018,SELL,129,180.29,4.931016852219685,17869.1181091678,Retail,Tuesday,False,False,Mid,Technology,Software
2610,2023-07-10,4519,STK008,SELL,117,218.26,4.829125972746921,14636.883768933392,Institutional,Monday,False,False,High,Energy,Oil & Gas
4,2023-01-02,4747,STK006,BUY,503,195.33,4.917153784174474,68716.4539756692,Retail,Monday,False,False,High,Energy,Oil & Gas
2214,2023-06-08,3588,STK019,BUY,28,170.32,4.000906159039434,1530.1341177650288,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
4828,2023-12-11,4747,STK020,SELL,41,207.26,3.894871345100412,2015.1389136973528,Retail,Monday,False,False,Mid,Energy,Oil & Gas
857,2023-03-02,1225,STK008,BUY,27,139.4,4.836134050191961,3401.4970284889096,Retail,Thursday,False,False,High,Energy,Oil & Gas
6978,2024-05-07,4747,STK003,BUY,15,203.45,2.948589295785956,286.18529821659666,Retail,Tuesday,False,False,Low,Technology,Software
5886,2024-02-15,1157,STK012,SELL,294,192.86,2.491640603821946,3551.837560270962,Retail,Thursday,False,False,High,Technology,Hardware
625,2023-02-13,1513,STK006,BUY,933,199.0,4.879850662622906,122793.07044110227,Retail,Monday,False,False,High,Energy,Oil & Gas
291,2023-01-19,4747,STK010,SELL,137,181.98,5.081144325568928,22051.26505629955,Retail,Thursday,False,False,High,Consumer,Retail
2019,2023-05-26,4955,STK012,BUY,23,207.77,2.897982564166925,417.16289461781446,Retail,Friday,False,False,High,Technology,Hardware
669,2023-02-15,4747,STK012,SELL,69,145.85,3.22792052716423,1740.6728828952605,Retail,Wednesday,False,False,High,Technology,Hardware
8922,2024-09-24,1513,STK013,BUY,95,194.84,4.610970649894428,9555.264532122532,Retail,Tuesday,False,False,Mid,Energy,Utilities
8265,2024-08-07,3938,STK012,SELL,314,211.41,2.2231949355073275,2900.3535473281786,Retail,Wednesday,False,False,High,Technology,Hardware
9697,2024-11-19,4955,STK006,SELL,392,204.91,3.940374818212119,20163.647996092917,Retail,Tuesday,False,False,High,Energy,Oil & Gas
1632,2023-04-27,182,STK009,BUY,676,254.21,5.786090060942415,220198.1577516752,Retail,Thursday,False,False,High,Technology,Hardware
5171,2024-01-01,3588,STK018,BUY,150,177.4,5.361620743458063,31960.499783972187,Retail,Monday,False,False,Mid,Technology,Software
7206,2024-05-22,3339,STK012,BUY,192,254.21,2.3297108461952423,1972.7942509001523,Retail,Wednesday,False,False,High,Technology,Hardware
2523,2023-07-03,4747,STK016,BUY,24,190.99,4.13785164093561,1504.0330383906228,Retail,Monday,False,False,Low,Energy,Renewables
2216,2023-06-08,1513,STK020,SELL,34,217.22,4.304279538796627,2516.5396029662934,Retail,Thursday,False,False,Mid,Energy,Oil & Gas
6969,2024-05-06,4736,STK012,BUY,66,139.4,2.3527287567397623,693.9386102673733,Retail,Monday,False,False,High,Technology,Hardware
