transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value,date_obj,date,customer_key,account_type,avg_trade_size_baseline,stock_key,company_name,liquidity_tier,sector,industry,date_key,day,month,month_name,quarter,year,day_of_week,day_name,is_weekend,is_holiday,stock_price
4198,2023-11-01,4955,STK006,SELL,120,211.02,2349257.93,2023-11-01,2023-11-01,4955,Retail,171.5073063101831,6,STK006 Corp,High,Energy,Oil & Gas,20231101,1,11,November,4,2023,3,Wednesday,False,False,87.52554365805378
4199,2023-11-01,4519,STK006,SELL,200,208.9,341644.31,2023-11-01,2023-11-01,4519,Institutional,108.6869726310806,6,STK006 Corp,High,Energy,Oil & Gas,20231101,1,11,November,4,2023,3,Wednesday,False,False,87.52554365805378
4200,2023-11-01,121,STK006,BUY,366,209.5,38872.57,2023-11-01,2023-11-01,121,Retail,78.69191281716815,6,STK006 Corp,High,Energy,Oil & Gas,20231101,1,11,November,4,2023,3,Wednesday,False,False,87.52554365805378
4201,2023-11-01,2356,STK006,BUY,137,185.0,32384.45,2023-11-01,2023-11-01,2356,Institutional,149.53008403415902,6,STK006 Corp,High,Energy,Oil & Gas,20231101,1,11,November,4,2023,3,Wednesday,False,False,87.52554365805378
4202,2023-11-01,3588,STK006,BUY,118,179.8,1183764.5,2023-11-01,2023-11-01,3588,Retail,89.65649662061958,6,STK006 Corp,High,Energy,Oil & Gas,20231101,1,11,November,4,2023,3,Wednesday,False,False,87.52554365805378
4204,2023-11-01,4747,STK007,SELL,79,202.84,4205452.31,2023-11-01,2023-11-01,4747,Retail,57.23133521042849,7,STK007 Corp,Mid,Energy,Oil & Gas,20231101,1,11,November,4,2023,3,Wednesday,False,False,142.79116840217864
4205,2023-11-01,4955,STK008,SELL,87,210.71,2337779.37,2023-11-01,2023-11-01,4955,Retail,171.5073063101831,8,STK008 Corp,High,Energy,Oil & Gas,20231101,1,11,November,4,2023,3,Wednesday,False,False,131.93746577192084
4206,2023-11-01,2002,STK009,BUY,165,165.0,62915.85,2023-11-01,2023-11-01,2002,Retail,71.10205682201112,9,STK009 Corp,High,Technology,Hardware,20231101,1,11,November,4,2023,3,Wednesday,False,False,2524.2650565428107
4207,2023-11-01,4023,STK009,SELL,118,201.12,197745.57,2023-11-01,2023-11-01,4023,Retail,85.24882103840045,9,STK009 Corp,High,Technology,Hardware,20231101,1,11,November,4,2023,3,Wednesday,False,False,2524.2650565428107
4208,2023-11-01,192,STK009,SELL,336,402.78,1301858.65,2023-11-01,2023-11-01,192,Retail,133.04123175456843,9,STK009 Corp,High,Technology,Hardware,20231101,1,11,November,4,2023,3,Wednesday,False,False,2524.2650565428107
4209,2023-11-01,1513,STK010,SELL,340,178.45,841219.75,2023-11-01,2023-11-01,1513,Retail,67.17698562298614,10,STK010 Corp,High,Consumer,Retail,20231101,1,11,November,4,2023,3,Wednesday,False,False,133.0241679894877
4210,2023-11-01,4747,STK012,BUY,102,202.71,4206694.69,2023-11-01,2023-11-01,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20231101,1,11,November,4,2023,3,Wednesday,False,False,12.180218220527404
4211,2023-11-01,1356,STK012,BUY,28,86.83,38010.7,2023-11-01,2023-11-01,1356,Retail,73.05373017983422,12,STK012 Corp,High,Technology,Hardware,20231101,1,11,November,4,2023,3,Wednesday,False,False,12.180218220527404
4212,2023-11-01,4700,STK013,SELL,90,170.21,219974.62,2023-11-01,2023-11-01,4700,Institutional,183.66694256756824,13,STK013 Corp,Mid,Energy,Utilities,20231101,1,11,November,4,2023,3,Wednesday,False,False,129.02301931383087
4213,2023-11-01,2903,STK018,BUY,19,19.0,4087.32,2023-11-01,2023-11-01,2903,Retail,144.2215702911741,18,STK018 Corp,Mid,Technology,Software,20231101,1,11,November,4,2023,3,Wednesday,False,False,215.12185983034465
4214,2023-11-01,3339,STK018,SELL,156,303.65,614946.51,2023-11-01,2023-11-01,3339,Retail,165.6176409281128,18,STK018 Corp,Mid,Technology,Software,20231101,1,11,November,4,2023,3,Wednesday,False,False,215.12185983034465
4215,2023-11-02,3205,STK004,BUY,43,43.0,2540.05,2023-11-02,2023-11-02,3205,Institutional,64.85105554300485,4,STK004 Corp,Low,Finance,Asset Management,20231102,2,11,November,4,2023,4,Thursday,False,False,59.07083494323944
4216,2023-11-02,2097,STK005,BUY,80,80.0,8340.77,2023-11-02,2023-11-02,2097,Retail,176.52440104579523,5,STK005 Corp,Low,Energy,Renewables,20231102,2,11,November,4,2023,4,Thursday,False,False,104.25965097444742
4219,2023-11-02,3938,STK006,BUY,32,203.51,682090.14,2023-11-02,2023-11-02,3938,Retail,139.96661370427694,6,STK006 Corp,High,Energy,Oil & Gas,20231102,2,11,November,4,2023,4,Thursday,False,False,89.89145924326947
4220,2023-11-02,4747,STK006,BUY,260,202.71,4161106.11,2023-11-02,2023-11-02,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20231102,2,11,November,4,2023,4,Thursday,False,False,89.89145924326947
4221,2023-11-02,4703,STK009,BUY,72,151.78,75208.78,2023-11-02,2023-11-02,4703,Retail,68.86295160589022,9,STK009 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,364.33127247623736
4222,2023-11-02,319,STK009,SELL,560,472.0,213196.51,2023-11-02,2023-11-02,319,Retail,78.62230875774765,9,STK009 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,364.33127247623736
4223,2023-11-02,1213,STK009,BUY,410,410.0,149375.82,2023-11-02,2023-11-02,1213,Retail,187.20078977133463,9,STK009 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,364.33127247623736
4224,2023-11-02,3938,STK010,BUY,68,202.79,691583.09,2023-11-02,2023-11-02,3938,Retail,139.96661370427694,10,STK010 Corp,High,Consumer,Retail,20231102,2,11,November,4,2023,4,Thursday,False,False,139.602305488129
4225,2023-11-02,70,STK012,BUY,134,134.0,1602.64,2023-11-02,2023-11-02,70,Retail,164.70752078725593,12,STK012 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,11.959999428595196
4226,2023-11-02,2939,STK012,BUY,603,603.0,7211.88,2023-11-02,2023-11-02,2939,Institutional,213.96286071924067,12,STK012 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,11.959999428595196
4227,2023-11-02,4035,STK012,BUY,335,138.86,44802.25,2023-11-02,2023-11-02,4035,Retail,218.39965104228523,12,STK012 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,11.959999428595196
4228,2023-11-02,1598,STK012,BUY,143,143.0,1710.28,2023-11-02,2023-11-02,1598,Retail,107.91767578526924,12,STK012 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,11.959999428595196
4229,2023-11-02,182,STK012,SELL,1043,317.27,1181345.3,2023-11-02,2023-11-02,182,Retail,202.31840679877135,12,STK012 Corp,High,Technology,Hardware,20231102,2,11,November,4,2023,4,Thursday,False,False,11.959999428595196
4230,2023-11-02,2871,STK013,BUY,71,119.5,209618.43,2023-11-02,2023-11-02,2871,Retail,95.21808090521448,13,STK013 Corp,Mid,Energy,Utilities,20231102,2,11,November,4,2023,4,Thursday,False,False,129.0910408892786
4231,2023-11-02,4094,STK013,BUY,83,83.0,10714.56,2023-11-02,2023-11-02,4094,Retail,142.01750017312332,13,STK013 Corp,Mid,Energy,Utilities,20231102,2,11,November,4,2023,4,Thursday,False,False,129.0910408892786
4232,2023-11-02,2426,STK013,BUY,102,175.35,954185.6,2023-11-02,2023-11-02,2426,Retail,73.02152699133057,13,STK013 Corp,Mid,Energy,Utilities,20231102,2,11,November,4,2023,4,Thursday,False,False,129.0910408892786
4233,2023-11-02,4955,STK018,BUY,248,210.8,2359596.36,2023-11-02,2023-11-02,4955,Retail,171.5073063101831,18,STK018 Corp,Mid,Technology,Software,20231102,2,11,November,4,2023,4,Thursday,False,False,207.1161281913608
4234,2023-11-02,1049,STK019,BUY,99,175.86,113132.74,2023-11-02,2023-11-02,1049,Retail,200.39953250425629,19,STK019 Corp,Mid,Energy,Oil & Gas,20231102,2,11,November,4,2023,4,Thursday,False,False,36.66887061082378
4235,2023-11-02,4747,STK019,BUY,13,202.46,4161582.8,2023-11-02,2023-11-02,4747,Retail,57.23133521042849,19,STK019 Corp,Mid,Energy,Oil & Gas,20231102,2,11,November,4,2023,4,Thursday,False,False,36.66887061082378
4236,2023-11-02,4367,STK019,BUY,56,56.0,2053.46,2023-11-02,2023-11-02,4367,Institutional,74.36662113240133,19,STK019 Corp,Mid,Energy,Oil & Gas,20231102,2,11,November,4,2023,4,Thursday,False,False,36.66887061082378
4237,2023-11-02,4747,STK020,SELL,113,202.34,4155779.69,2023-11-02,2023-11-02,4747,Retail,57.23133521042849,20,STK020 Corp,Mid,Energy,Oil & Gas,20231102,2,11,November,4,2023,4,Thursday,False,False,51.35496793351784
4238,2023-11-02,4747,STK020,BUY,95,202.2,4160658.41,2023-11-02,2023-11-02,4747,Retail,57.23133521042849,20,STK020 Corp,Mid,Energy,Oil & Gas,20231102,2,11,November,4,2023,4,Thursday,False,False,51.35496793351784
4239,2023-11-03,1580,STK003,BUY,27,27.0,475.56,2023-11-03,2023-11-03,1580,Retail,54.76276918775024,3,STK003 Corp,Low,Technology,Software,20231103,3,11,November,4,2023,5,Friday,False,False,17.61349058839499
4240,2023-11-03,4747,STK006,SELL,199,202.2,4117838.43,2023-11-03,2023-11-03,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20231103,3,11,November,4,2023,5,Friday,False,False,91.69319078431216
4241,2023-11-03,193,STK006,SELL,1913,276.54,1941715.89,2023-11-03,2023-11-03,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20231103,3,11,November,4,2023,5,Friday,False,False,91.69319078431216
4242,2023-11-03,4747,STK006,SELL,28,201.97,4115271.02,2023-11-03,2023-11-03,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20231103,3,11,November,4,2023,5,Friday,False,False,91.69319078431216
4243,2023-11-03,845,STK008,SELL,266,171.77,384432.81,2023-11-03,2023-11-03,845,Retail,64.83988963510643,8,STK008 Corp,High,Energy,Oil & Gas,20231103,3,11,November,4,2023,5,Friday,False,False,134.2516636797389
4244,2023-11-03,4955,STK009,SELL,91,210.51,2320721.37,2023-11-03,2023-11-03,4955,Retail,171.5073063101831,9,STK009 Corp,High,Technology,Hardware,20231103,3,11,November,4,2023,5,Friday,False,False,360.8903754667266
4245,2023-11-03,4845,STK009,BUY,53,445.33,417171.08,2023-11-03,2023-11-03,4845,Retail,158.28875375176165,9,STK009 Corp,High,Technology,Hardware,20231103,3,11,November,4,2023,5,Friday,False,False,360.8903754667266
4246,2023-11-03,4747,STK011,SELL,14,201.72,4114077.08,2023-11-03,2023-11-03,4747,Retail,57.23133521042849,11,STK011 Corp,Mid,Finance,Asset Management,20231103,3,11,November,4,2023,5,Friday,False,False,85.2815824782571
4247,2023-11-03,3870,STK012,BUY,469,469.0,5922.55,2023-11-03,2023-11-03,3870,Retail,90.17163688619036,12,STK012 Corp,High,Technology,Hardware,20231103,3,11,November,4,2023,5,Friday,False,False,12.628034336388309
4248,2023-11-03,3938,STK012,SELL,1296,208.58,679571.45,2023-11-03,2023-11-03,3938,Retail,139.96661370427694,12,STK012 Corp,High,Technology,Hardware,20231103,3,11,November,4,2023,5,Friday,False,False,12.628034336388309
4249,2023-11-03,1513,STK012,BUY,334,179.35,828780.8,2023-11-03,2023-11-03,1513,Retail,67.17698562298614,12,STK012 Corp,High,Technology,Hardware,20231103,3,11,November,4,2023,5,Friday,False,False,12.628034336388309
4250,2023-11-03,3961,STK013,BUY,1244,328.71,237792.04,2023-11-03,2023-11-03,3961,Retail,152.28737813844415,13,STK013 Corp,Mid,Energy,Utilities,20231103,3,11,November,4,2023,5,Friday,False,False,129.43709804484607
4251,2023-11-03,4296,STK013,BUY,51,76.33,14105.49,2023-11-03,2023-11-03,4296,Retail,136.604342766171,13,STK013 Corp,Mid,Energy,Utilities,20231103,3,11,November,4,2023,5,Friday,False,False,129.43709804484607
4252,2023-11-03,1513,STK013,BUY,267,179.86,863340.51,2023-11-03,2023-11-03,1513,Retail,67.17698562298614,13,STK013 Corp,Mid,Energy,Utilities,20231103,3,11,November,4,2023,5,Friday,False,False,129.43709804484607
4253,2023-11-03,4526,STK017,BUY,155,206.5,36096.58,2023-11-03,2023-11-03,4526,Retail,187.80447921170705,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20231103,3,11,November,4,2023,5,Friday,False,False,147.22878679958166
4254,2023-11-03,511,STK018,BUY,14,557.0,167234.65,2023-11-03,2023-11-03,511,Retail,88.67626119189546,18,STK018 Corp,Mid,Technology,Software,20231103,3,11,November,4,2023,5,Friday,False,False,204.3833430988972
4255,2023-11-03,1157,STK018,SELL,65,187.53,823535.84,2023-11-03,2023-11-03,1157,Retail,109.57514292131978,18,STK018 Corp,Mid,Technology,Software,20231103,3,11,November,4,2023,5,Friday,False,False,204.3833430988972
4256,2023-11-03,3846,STK018,BUY,112,284.0,64703.03,2023-11-03,2023-11-03,3846,Retail,166.60781195261993,18,STK018 Corp,Mid,Technology,Software,20231103,3,11,November,4,2023,5,Friday,False,False,204.3833430988972
4257,2023-11-03,1850,STK019,BUY,58,58.0,1993.19,2023-11-03,2023-11-03,1850,Institutional,58.5720421309718,19,STK019 Corp,Mid,Energy,Oil & Gas,20231103,3,11,November,4,2023,5,Friday,False,False,34.365426203823475
4258,2023-11-03,193,STK019,BUY,99,275.54,1945118.07,2023-11-03,2023-11-03,193,Retail,144.2523545284706,19,STK019 Corp,Mid,Energy,Oil & Gas,20231103,3,11,November,4,2023,5,Friday,False,False,34.365426203823475
4259,2023-11-03,1797,STK020,BUY,17,103.33,97292.83,2023-11-03,2023-11-03,1797,Retail,42.59138318263509,20,STK020 Corp,Mid,Energy,Oil & Gas,20231103,3,11,November,4,2023,5,Friday,False,False,51.45781196970256
4260,2023-11-06,1513,STK005,SELL,18,178.93,861580.67,2023-11-06,2023-11-06,1513,Retail,67.17698562298614,5,STK005 Corp,Low,Energy,Renewables,20231106,6,11,November,4,2023,1,Monday,False,False,105.71092282011848
4261,2023-11-06,193,STK006,SELL,164,274.91,1924617.29,2023-11-06,2023-11-06,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20231106,6,11,November,4,2023,1,Monday,False,False,93.3001127240744
4262,2023-11-06,4955,STK006,SELL,161,210.39,2300623.96,2023-11-06,2023-11-06,4955,Retail,171.5073063101831,6,STK006 Corp,High,Energy,Oil & Gas,20231106,6,11,November,4,2023,1,Monday,False,False,93.3001127240744
4263,2023-11-06,2988,STK008,SELL,36,164.92,364080.62,2023-11-06,2023-11-06,2988,Retail,98.61082806503256,8,STK008 Corp,High,Energy,Oil & Gas,20231106,6,11,November,4,2023,1,Monday,False,False,133.90617815665388
4264,2023-11-06,3588,STK009,BUY,125,179.59,1226832.82,2023-11-06,2023-11-06,3588,Retail,89.65649662061958,9,STK009 Corp,High,Technology,Hardware,20231106,6,11,November,4,2023,1,Monday,False,False,355.9837069611817
4265,2023-11-06,3498,STK013,BUY,112,207.58,383609.89,2023-11-06,2023-11-06,3498,Retail,109.32247402936837,13,STK013 Corp,Mid,Energy,Utilities,20231106,6,11,November,4,2023,1,Monday,False,False,129.0294665855178
4266,2023-11-06,180,STK013,BUY,126,126.0,16257.71,2023-11-06,2023-11-06,180,Retail,159.61846818506842,13,STK013 Corp,Mid,Energy,Utilities,20231106,6,11,November,4,2023,1,Monday,False,False,129.0294665855178
4267,2023-11-06,4519,STK017,BUY,41,207.45,346907.81,2023-11-06,2023-11-06,4519,Institutional,108.6869726310806,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20231106,6,11,November,4,2023,1,Monday,False,False,149.90044720912525
4268,2023-11-06,1157,STK017,SELL,110,186.76,809458.58,2023-11-06,2023-11-06,1157,Retail,109.57514292131978,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20231106,6,11,November,4,2023,1,Monday,False,False,149.90044720912525
4269,2023-11-06,3087,STK018,BUY,19,125.0,105278.24,2023-11-06,2023-11-06,3087,Retail,191.2863011845536,18,STK018 Corp,Mid,Technology,Software,20231106,6,11,November,4,2023,1,Monday,False,False,211.3291147562774
4271,2023-11-07,4519,STK001,BUY,61,206.2,354155.6,2023-11-07,2023-11-07,4519,Institutional,108.6869726310806,1,STK001 Corp,Low,Energy,Utilities,20231107,7,11,November,4,2023,2,Tuesday,False,False,5805.829508196721
4272,2023-11-07,4747,STK006,SELL,149,201.65,4113622.76,2023-11-07,2023-11-07,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,96.14003080072156
4273,2023-11-07,1308,STK006,BUY,230,230.0,22112.21,2023-11-07,2023-11-07,1308,Retail,120.01461503924638,6,STK006 Corp,High,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,96.14003080072156
4274,2023-11-07,288,STK006,BUY,721,721.0,69316.96,2023-11-07,2023-11-07,288,Retail,115.17588120031648,6,STK006 Corp,High,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,96.14003080072156
4275,2023-11-07,1910,STK006,BUY,72,164.0,66480.85,2023-11-07,2023-11-07,1910,Retail,82.5844336539189,6,STK006 Corp,High,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,96.14003080072156
4276,2023-11-07,845,STK006,BUY,97,170.87,413660.75,2023-11-07,2023-11-07,845,Retail,64.83988963510643,6,STK006 Corp,High,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,96.14003080072156
4277,2023-11-07,4946,STK007,BUY,40,191.0,76777.72,2023-11-07,2023-11-07,4946,Retail,176.04792684394732,7,STK007 Corp,Mid,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,140.52529165481698
4278,2023-11-07,4121,STK007,BUY,51,51.0,7166.79,2023-11-07,2023-11-07,4121,Retail,197.17080089004347,7,STK007 Corp,Mid,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,140.52529165481698
4279,2023-11-07,4747,STK007,BUY,96,201.51,4127113.18,2023-11-07,2023-11-07,4747,Retail,57.23133521042849,7,STK007 Corp,Mid,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,140.52529165481698
4280,2023-11-07,27,STK010,BUY,24,104.0,40955.08,2023-11-07,2023-11-07,27,Retail,40.917420546617365,10,STK010 Corp,High,Consumer,Retail,20231107,7,11,November,4,2023,2,Tuesday,False,False,140.36819517289027
4281,2023-11-07,2336,STK012,SELL,145,103.25,11318.16,2023-11-07,2023-11-07,2336,Institutional,84.37962651056898,12,STK012 Corp,High,Technology,Hardware,20231107,7,11,November,4,2023,2,Tuesday,False,False,12.840866388454808
4282,2023-11-07,4747,STK012,SELL,26,201.28,4126779.32,2023-11-07,2023-11-07,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20231107,7,11,November,4,2023,2,Tuesday,False,False,12.840866388454808
4283,2023-11-07,3588,STK012,SELL,118,179.36,1247875.86,2023-11-07,2023-11-07,3588,Retail,89.65649662061958,12,STK012 Corp,High,Technology,Hardware,20231107,7,11,November,4,2023,2,Tuesday,False,False,12.840866388454808
4284,2023-11-07,1513,STK012,SELL,240,179.28,874809.43,2023-11-07,2023-11-07,1513,Retail,67.17698562298614,12,STK012 Corp,High,Technology,Hardware,20231107,7,11,November,4,2023,2,Tuesday,False,False,12.840866388454808
4285,2023-11-07,3588,STK013,SELL,16,178.75,1245817.29,2023-11-07,2023-11-07,3588,Retail,89.65649662061958,13,STK013 Corp,Mid,Energy,Utilities,20231107,7,11,November,4,2023,2,Tuesday,False,False,128.6605363508919
4286,2023-11-07,4747,STK013,BUY,16,201.04,4128837.89,2023-11-07,2023-11-07,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20231107,7,11,November,4,2023,2,Tuesday,False,False,128.6605363508919
4287,2023-11-07,4747,STK016,SELL,27,200.81,4125797.39,2023-11-07,2023-11-07,4747,Retail,57.23133521042849,16,STK016 Corp,Low,Energy,Renewables,20231107,7,11,November,4,2023,2,Tuesday,False,False,112.61114972474714
4288,2023-11-07,3938,STK018,SELL,40,207.69,679948.86,2023-11-07,2023-11-07,3938,Retail,139.96661370427694,18,STK018 Corp,Mid,Technology,Software,20231107,7,11,November,4,2023,2,Tuesday,False,False,232.6514460615244
4289,2023-11-07,4744,STK018,BUY,230,230.0,53509.83,2023-11-07,2023-11-07,4744,Retail,126.57236295763032,18,STK018 Corp,Mid,Technology,Software,20231107,7,11,November,4,2023,2,Tuesday,False,False,232.6514460615244
4290,2023-11-07,4747,STK019,SELL,121,200.71,4121727.92,2023-11-07,2023-11-07,4747,Retail,57.23133521042849,19,STK019 Corp,Mid,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,33.63194206456862
4291,2023-11-07,182,STK020,SELL,111,314.24,1173972.6,2023-11-07,2023-11-07,182,Retail,202.31840679877135,20,STK020 Corp,Mid,Energy,Oil & Gas,20231107,7,11,November,4,2023,2,Tuesday,False,False,50.998609128950726
4292,2023-11-08,2352,STK006,BUY,444,221.43,137373.12,2023-11-08,2023-11-08,2352,Retail,62.99892933966713,6,STK006 Corp,High,Energy,Oil & Gas,20231108,8,11,November,4,2023,3,Wednesday,False,False,92.1940308632884
4293,2023-11-08,227,STK006,BUY,196,211.74,1354020.4,2023-11-08,2023-11-08,227,Retail,91.21464707417776,6,STK006 Corp,High,Energy,Oil & Gas,20231108,8,11,November,4,2023,3,Wednesday,False,False,92.1940308632884
4294,2023-11-08,4747,STK006,BUY,615,201.25,4185877.12,2023-11-08,2023-11-08,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20231108,8,11,November,4,2023,3,Wednesday,False,False,92.1940308632884
4295,2023-11-08,727,STK006,BUY,202,202.0,18623.19,2023-11-08,2023-11-08,727,Institutional,135.56978314227928,6,STK006 Corp,High,Energy,Oil & Gas,20231108,8,11,November,4,2023,3,Wednesday,False,False,92.1940308632884
4296,2023-11-08,4795,STK006,BUY,488,488.0,44990.69,2023-11-08,2023-11-08,4795,Retail,199.0921679006712,6,STK006 Corp,High,Energy,Oil & Gas,20231108,8,11,November,4,2023,3,Wednesday,False,False,92.1940308632884
4297,2023-11-08,27,STK006,SELL,65,94.25,34027.32,2023-11-08,2023-11-08,27,Retail,40.917420546617365,6,STK006 Corp,High,Energy,Oil & Gas,20231108,8,11,November,4,2023,3,Wednesday,False,False,92.1940308632884
4298,2023-11-08,4747,STK009,SELL,811,202.04,3905645.58,2023-11-08,2023-11-08,4747,Retail,57.23133521042849,9,STK009 Corp,High,Technology,Hardware,20231108,8,11,November,4,2023,3,Wednesday,False,False,345.5382770929658
4299,2023-11-08,2707,STK009,SELL,233,216.89,354128.8,2023-11-08,2023-11-08,2707,Retail,102.47388490325817,9,STK009 Corp,High,Technology,Hardware,20231108,8,11,November,4,2023,3,Wednesday,False,False,345.5382770929658
4300,2023-11-08,4955,STK010,SELL,100,210.12,2304859.05,2023-11-08,2023-11-08,4955,Retail,171.5073063101831,10,STK010 Corp,High,Consumer,Retail,20231108,8,11,November,4,2023,3,Wednesday,False,False,145.84054578834787
4301,2023-11-08,4452,STK010,SELL,124,193.75,176724.98,2023-11-08,2023-11-08,4452,Retail,172.25552981555774,10,STK010 Corp,High,Consumer,Retail,20231108,8,11,November,4,2023,3,Wednesday,False,False,145.84054578834787
4302,2023-11-08,4023,STK011,SELL,189,200.98,193147.42,2023-11-08,2023-11-08,4023,Retail,85.24882103840045,11,STK011 Corp,Mid,Finance,Asset Management,20231108,8,11,November,4,2023,3,Wednesday,False,False,85.81754047082634
4303,2023-11-08,227,STK011,BUY,31,207.89,1356680.74,2023-11-08,2023-11-08,227,Retail,91.21464707417776,11,STK011 Corp,Mid,Finance,Asset Management,20231108,8,11,November,4,2023,3,Wednesday,False,False,85.81754047082634
4304,2023-11-08,4747,STK012,SELL,96,201.9,3904473.01,2023-11-08,2023-11-08,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20231108,8,11,November,4,2023,3,Wednesday,False,False,12.214290903491788
4305,2023-11-08,193,STK012,SELL,66,273.74,1948356.7,2023-11-08,2023-11-08,193,Retail,144.2523545284706,12,STK012 Corp,High,Technology,Hardware,20231108,8,11,November,4,2023,3,Wednesday,False,False,12.214290903491788
4306,2023-11-08,3588,STK012,SELL,649,180.5,1235626.95,2023-11-08,2023-11-08,3588,Retail,89.65649662061958,12,STK012 Corp,High,Technology,Hardware,20231108,8,11,November,4,2023,3,Wednesday,False,False,12.214290903491788
4307,2023-11-08,4354,STK012,BUY,210,150.29,101504.66,2023-11-08,2023-11-08,4354,Retail,162.7384108382625,12,STK012 Corp,High,Technology,Hardware,20231108,8,11,November,4,2023,3,Wednesday,False,False,12.214290903491788
4308,2023-11-08,4747,STK013,SELL,18,201.67,3902144.39,2023-11-08,2023-11-08,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20231108,8,11,November,4,2023,3,Wednesday,False,False,129.36765742448486
4309,2023-11-08,4955,STK013,BUY,73,209.78,2314302.89,2023-11-08,2023-11-08,4955,Retail,171.5073063101831,13,STK013 Corp,Mid,Energy,Utilities,20231108,8,11,November,4,2023,3,Wednesday,False,False,129.36765742448486
4310,2023-11-08,3790,STK013,BUY,140,140.0,18111.47,2023-11-08,2023-11-08,3790,Retail,150.48214655351967,13,STK013 Corp,Mid,Energy,Utilities,20231108,8,11,November,4,2023,3,Wednesday,False,False,129.36765742448486
4311,2023-11-08,4955,STK013,BUY,229,209.83,2343928.08,2023-11-08,2023-11-08,4955,Retail,171.5073063101831,13,STK013 Corp,Mid,Energy,Utilities,20231108,8,11,November,4,2023,3,Wednesday,False,False,129.36765742448486
4312,2023-11-08,2738,STK013,BUY,171,280.0,78853.84,2023-11-08,2023-11-08,2738,Retail,140.73413629577024,13,STK013 Corp,Mid,Energy,Utilities,20231108,8,11,November,4,2023,3,Wednesday,False,False,129.36765742448486
4313,2023-11-08,4955,STK014,BUY,23,209.38,2346792.45,2023-11-08,2023-11-08,4955,Retail,171.5073063101831,14,STK014 Corp,Low,Healthcare,Pharmaceuticals,20231108,8,11,November,4,2023,3,Wednesday,False,False,124.5377374222035
4314,2023-11-08,4955,STK018,SELL,191,209.33,2299456.02,2023-11-08,2023-11-08,4955,Retail,171.5073063101831,18,STK018 Corp,Mid,Technology,Software,20231108,8,11,November,4,2023,3,Wednesday,False,False,247.83470899774684
4315,2023-11-08,2920,STK018,BUY,260,185.0,166295.87,2023-11-08,2023-11-08,2920,Retail,72.54712172231882,18,STK018 Corp,Mid,Technology,Software,20231108,8,11,November,4,2023,3,Wednesday,False,False,247.83470899774684
4316,2023-11-08,3354,STK018,BUY,73,294.0,22785.47,2023-11-08,2023-11-08,3354,Retail,125.3154458810398,18,STK018 Corp,Mid,Technology,Software,20231108,8,11,November,4,2023,3,Wednesday,False,False,247.83470899774684
4317,2023-11-08,1513,STK020,BUY,217,179.49,893827.68,2023-11-08,2023-11-08,1513,Retail,67.17698562298614,20,STK020 Corp,Mid,Energy,Oil & Gas,20231108,8,11,November,4,2023,3,Wednesday,False,False,50.49823573370324
