transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry,day_Friday,day_Monday,day_Thursday,day_Tuesday,day_Wednesday,industry_Asset Management,industry_Hardware,industry_Oil & Gas,industry_Pharmaceuticals,industry_Renewables,industry_Retail,industry_Software,industry_Utilities
4829,2023-12-12,193,STK002,BUY,19,254.21,5.4367761103649785,4364.308731532493,Retail,Tuesday,0,0,Low,Consumer,Retail,,,,,,,,,,,,,
4830,2023-12-12,4354,STK006,BUY,244,162.0,4.537324384333544,22799.47092493877,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4831,2023-12-12,293,STK006,BUY,96,139.4,4.537324384333544,8970.28364259886,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4832,2023-12-12,3588,STK007,BUY,21,178.85,4.946050607553921,2952.9886709359243,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4833,2023-12-12,4955,STK008,SELL,28,208.37,5.055445005455274,4392.481092828517,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4834,2023-12-12,1513,STK009,BUY,521,176.33,5.981095377585996,206250.22999825564,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4835,2023-12-12,845,STK009,BUY,89,177.87,5.981095377585996,35232.76481736037,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4836,2023-12-12,4747,STK009,SELL,67,207.1,5.981095377585996,26523.54205351848,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4837,2023-12-12,3588,STK009,SELL,14,178.29,5.981095377585996,5542.232667899383,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4838,2023-12-12,4747,STK009,BUY,503,207.44,5.981095377585996,199124.502282385,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4839,2023-12-12,4747,STK009,BUY,419,207.68,5.981095377585996,165871.1062749887,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4840,2023-12-12,845,STK010,BUY,75,176.75,5.133192949202012,12716.82326948745,Retail,Tuesday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
4841,2023-12-12,3938,STK011,BUY,53,203.42,4.354725198927804,4125.807810646093,Retail,Tuesday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
4842,2023-12-12,4747,STK012,BUY,180,207.65,2.581772118205784,2379.698240916091,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4843,2023-12-12,3588,STK013,SELL,18,177.76,4.8506563693571305,2300.836720431911,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4844,2023-12-12,193,STK013,SELL,58,254.21,4.8506563693571305,7413.807210280602,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4845,2023-12-12,1687,STK013,BUY,158,139.4,4.8506563693571305,20196.23343490233,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4846,2023-12-12,4716,STK018,BUY,481,254.21,5.403700944371338,106891.35400655725,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4847,2023-12-12,4955,STK019,BUY,52,208.03,3.5190220761698283,1755.0731128069006,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4848,2023-12-12,3938,STK020,SELL,89,202.89,3.898244396003677,4389.105671044908,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4849,2023-12-13,3938,STK006,BUY,390,203.75,4.555822971694254,37122.17247139924,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4850,2023-12-13,2461,STK006,SELL,294,139.4,4.555822971694254,27984.406939977885,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4851,2023-12-13,193,STK006,BUY,408,254.21,4.555822971694254,38835.503508540736,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4853,2023-12-13,3588,STK008,BUY,698,179.49,5.062517374148102,110275.43580075064,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4854,2023-12-13,3588,STK009,SELL,211,179.59,5.988075037063566,84114.4096313864,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4855,2023-12-13,1513,STK009,BUY,1495,182.95,5.988075037063566,595976.5042602969,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4856,2023-12-13,4747,STK009,BUY,653,208.16,5.988075037063566,260316.15871703945,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4857,2023-12-13,4747,STK010,SELL,73,208.01,5.081750429460075,11757.067999636349,Retail,Wednesday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
4858,2023-12-13,3938,STK010,BUY,189,203.68,5.081750429460075,30439.53221823657,Retail,Wednesday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
4859,2023-12-13,511,STK012,BUY,78,254.21,2.522263401219184,971.627235088293,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4860,2023-12-13,637,STK012,SELL,22,196.09,2.522263401219184,274.0487073325955,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4861,2023-12-13,3498,STK013,SELL,67,184.26,4.859797080000121,8642.86755255795,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4862,2023-12-13,4808,STK013,BUY,56,139.4,4.859797080000121,7223.889297660375,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4863,2023-12-13,20,STK013,BUY,47,213.25,4.859797080000121,6062.907089107815,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4864,2023-12-13,4747,STK016,BUY,30,207.8,4.885064897662594,3968.971528646064,Retail,Wednesday,0,0,Low,Energy,Renewables,,,,,,,,,,,,,
4865,2023-12-13,4747,STK018,SELL,19,207.59,5.385744760775732,4147.179484782442,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4866,2023-12-13,3588,STK018,SELL,276,179.91,5.385744760775732,60243.23883157653,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4867,2023-12-13,4955,STK018,SELL,230,208.08,5.385744760775732,50202.69902631378,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4868,2023-12-13,4747,STK018,BUY,38,207.39,5.385744760775732,8294.358969564884,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4869,2023-12-13,139,STK020,SELL,193,145.5,3.9181439607536768,9709.24836219682,Retail,Wednesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4870,2023-12-14,4508,STK002,BUY,32,139.4,5.432813434965206,7321.34503308432,Institutional,Thursday,0,0,Low,Consumer,Retail,,,,,,,,,,,,,
4871,2023-12-14,1168,STK006,BUY,371,254.21,4.521395581476386,34118.58891053618,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4872,2023-12-14,1157,STK006,SELL,122,185.77,4.521395581476386,11219.589884327264,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4873,2023-12-14,1041,STK006,BUY,211,211.0,4.521395581476386,19404.37266879551,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4874,2023-12-14,193,STK006,BUY,285,254.21,4.521395581476386,26209.69768060057,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4875,2023-12-14,4747,STK006,BUY,371,207.58,4.521395581476386,34118.58891053618,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4876,2023-12-14,4852,STK009,BUY,44,139.4,5.988075037063566,17540.4456103365,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4877,2023-12-14,182,STK009,SELL,427,254.21,5.988075037063566,170222.05171849285,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4878,2023-12-14,4519,STK011,BUY,459,210.74,4.3652824710954885,36110.273241234165,Institutional,Thursday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
4879,2023-12-14,2426,STK011,BUY,255,172.88,4.3652824710954885,20061.262911796755,Retail,Thursday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
4880,2023-12-14,2372,STK012,BUY,234,157.73,2.549408055593206,2995.088834219489,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4881,2023-12-14,4747,STK012,SELL,315,207.7,2.549408055593206,4031.850353757005,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4882,2023-12-14,4747,STK012,SELL,535,208.08,2.549408055593206,6847.745838920627,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4883,2023-12-14,27,STK013,BUY,27,139.4,4.862770292946824,3493.31757754204,Retail,Thursday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4884,2023-12-14,4955,STK018,SELL,159,207.97,5.393693944734061,34982.32269250248,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4885,2023-12-14,1996,STK018,BUY,39,139.4,5.393693944734061,8580.56971702891,Institutional,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4886,2023-12-14,559,STK018,BUY,419,254.21,5.393693944734061,92186.12080602854,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4887,2023-12-14,3227,STK018,BUY,152,139.4,5.393693944734061,33442.220435599855,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4888,2023-12-14,4747,STK018,BUY,36,207.88,5.393693944734061,7920.52589264207,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4889,2023-12-14,227,STK018,SELL,351,212.71,5.393693944734061,77225.12745326018,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4890,2023-12-14,4494,STK019,BUY,37,139.4,3.520477045398084,1250.6203135471087,Retail,Thursday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4891,2023-12-15,4747,STK003,BUY,15,207.66,2.9267833186851093,280.0122969230772,Retail,Friday,0,0,Low,Technology,Software,,,,,,,,,,,,,
4892,2023-12-15,3887,STK003,BUY,50,139.4,2.9267833186851093,933.374323076924,Retail,Friday,0,0,Low,Technology,Software,,,,,,,,,,,,,
4893,2023-12-15,4955,STK006,SELL,456,208.51,4.4963677728412925,40898.987341820335,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4894,2023-12-15,980,STK006,BUY,108,139.4,4.4963677728412925,9686.602265167974,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4895,2023-12-15,2440,STK006,BUY,776,254.21,4.4963677728412925,69600.03109046617,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4896,2023-12-15,2762,STK009,BUY,19,139.4,5.976810224027524,7489.439219847414,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4897,2023-12-15,4747,STK009,SELL,568,208.07,5.976810224027524,223894.8145722806,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4898,2023-12-15,4747,STK009,BUY,53,207.89,5.976810224027524,20891.593613258578,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4899,2023-12-15,4955,STK010,SELL,111,208.3,5.0726393289108,17715.04451649683,Retail,Friday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
4900,2023-12-15,4747,STK011,BUY,43,207.71,4.347017249443815,3321.6514573166114,Retail,Friday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
4901,2023-12-15,3938,STK011,SELL,178,203.57,4.347017249443815,13750.092079124575,Retail,Friday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
4902,2023-12-15,1094,STK012,SELL,157,199.15,2.56785613451372,2046.9413628887696,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4903,2023-12-15,1513,STK012,SELL,178,182.93,2.56785613451372,2320.7360674789875,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4905,2023-12-15,1438,STK012,BUY,168,246.56,2.56785613451372,2190.357636721741,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4906,2023-12-15,4955,STK012,SELL,224,208.33,2.56785613451372,2920.476848962321,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4907,2023-12-15,3498,STK012,SELL,487,196.88,2.56785613451372,6349.429577877904,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4908,2023-12-15,3338,STK012,SELL,345,254.21,2.56785613451372,4498.055861125004,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4910,2023-12-15,1185,STK017,SELL,76,254.21,4.985307274434772,11114.886497787516,Institutional,Friday,0,0,Mid,Healthcare,Pharmaceuticals,,,,,,,,,,,,,
4911,2023-12-15,4955,STK018,BUY,78,208.05,5.440612820075828,17985.508814280292,Retail,Friday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4912,2023-12-15,3938,STK018,BUY,151,203.33,5.440612820075828,34818.10039687595,Retail,Friday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4913,2023-12-18,4417,STK006,BUY,178,214.33,4.562845974278218,17062.34938388576,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4914,2023-12-18,3914,STK006,BUY,179,195.44,4.562845974278218,17158.205279300848,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4915,2023-12-18,3588,STK006,SELL,40,179.45,4.562845974278218,3834.2358166035415,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4916,2023-12-18,4519,STK007,BUY,90,209.83,4.99620428486745,13306.580352460527,Institutional,Monday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4917,2023-12-18,3463,STK007,BUY,149,149.0,4.99620428486745,22029.783027962432,Institutional,Monday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4918,2023-12-18,3938,STK009,SELL,150,203.09,5.9645369594065,58405.9036440669,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4919,2023-12-18,3938,STK009,BUY,168,202.93,5.9645369594065,65414.61208135493,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4921,2023-12-18,4519,STK010,BUY,242,210.07,5.109569067617994,40074.95256312743,Institutional,Monday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
4922,2023-12-18,3299,STK010,BUY,113,186.67,5.109569067617994,18712.68446129504,Retail,Monday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
4923,2023-12-18,4955,STK011,SELL,71,207.76,4.335952220957426,5424.234692762393,Retail,Monday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
4924,2023-12-18,4747,STK011,BUY,59,207.54,4.335952220957426,4507.46263201382,Retail,Monday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
4925,2023-12-18,4955,STK012,BUY,176,207.69,2.583125067640636,2329.9662528017616,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4926,2023-12-18,845,STK012,BUY,60,175.49,2.583125067640636,794.3066770915096,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4927,2023-12-18,4747,STK012,SELL,346,207.7,2.583125067640636,4580.501837894372,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4928,2023-12-18,4747,STK012,BUY,119,207.6,2.583125067640636,1575.3749095648277,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4929,2023-12-18,1157,STK012,SELL,207,185.96,2.583125067640636,2740.3580359657085,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4931,2023-12-18,2372,STK013,SELL,77,151.0,4.863354488583079,9968.245907707364,Retail,Monday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4932,2023-12-18,3938,STK013,SELL,84,202.39,4.863354488583079,10874.450081135306,Retail,Monday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4933,2023-12-18,4955,STK013,SELL,83,207.43,4.863354488583079,10744.99234207417,Retail,Monday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4934,2023-12-18,4023,STK018,BUY,37,186.9,5.416245666395542,8326.209412231112,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4935,2023-12-18,182,STK018,BUY,59,254.21,5.416245666395542,13276.928522206368,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4936,2023-12-18,4955,STK018,SELL,57,207.11,5.416245666395542,12826.863148572254,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4937,2023-12-18,3853,STK018,BUY,36,139.4,5.416245666395542,8101.176725414055,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4938,2023-12-18,324,STK018,BUY,111,139.4,5.416245666395542,24978.628236693337,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4939,2023-12-18,4747,STK020,SELL,550,207.98,3.958450279246727,28806.852085850787,Retail,Monday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4940,2023-12-19,4955,STK001,BUY,37,206.75,4.208563756955392,2488.6151487965813,Retail,Tuesday,0,0,Low,Energy,Utilities,,,,,,,,,,,,,
4941,2023-12-19,3938,STK005,BUY,81,201.85,4.517408933939471,7419.434264750828,Retail,Tuesday,0,0,Low,Energy,Renewables,,,,,,,,,,,,,
4942,2023-12-19,4747,STK006,SELL,183,207.95,4.572736551740055,17715.9865276672,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4944,2023-12-19,4955,STK006,SELL,112,206.55,4.572736551740055,10842.570989610524,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4945,2023-12-19,4998,STK006,BUY,148,156.5,4.572736551740055,14327.683093413909,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4946,2023-12-19,227,STK006,BUY,300,214.25,4.572736551740055,29042.600865028195,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4947,2023-12-19,4519,STK006,SELL,87,209.16,4.572736551740055,8422.354250858176,Institutional,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4949,2023-12-19,4955,STK009,BUY,202,206.54,5.916777301032798,74985.12191957704,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4951,2023-12-19,3588,STK009,SELL,72,179.1,5.916777301032798,26727.37018915617,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4952,2023-12-19,3588,STK010,SELL,377,179.75,5.101550820470837,61932.23038636115,Retail,Tuesday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
4953,2023-12-19,3588,STK012,BUY,64,179.37,2.519244552881372,794.8295079455222,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4954,2023-12-19,1942,STK012,BUY,606,254.21,2.519244552881372,7526.041903359163,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4955,2023-12-19,108,STK013,BUY,163,163.0,4.854954078052378,20925.091724969177,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4957,2023-12-19,4747,STK015,BUY,73,207.8,2.9573053099034268,1404.9608983880958,Retail,Tuesday,0,0,Low,Energy,Utilities,,,,,,,,,,,,,
4958,2023-12-19,4747,STK018,SELL,91,207.67,5.413429851028096,20420.393411962526,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4959,2023-12-19,3041,STK018,BUY,44,139.4,5.413429851028096,9873.596814575289,Institutional,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4960,2023-12-19,193,STK018,SELL,92,254.21,5.413429851028096,20644.79333956651,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4961,2023-12-19,4747,STK018,SELL,71,207.52,5.413429851028096,15932.39485988285,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4962,2023-12-19,3588,STK018,BUY,36,178.9,5.413429851028096,8078.397393743417,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4963,2023-12-19,4955,STK019,SELL,52,206.21,3.504702754242167,1730.120732836603,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4964,2023-12-19,1297,STK019,BUY,51,139.4,3.504702754242167,1696.849180282053,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4965,2023-12-20,1553,STK002,BUY,33,198.67,5.456247596970725,7729.157606199045,Retail,Wednesday,0,0,Low,Consumer,Retail,,,,,,,,,,,,,
4966,2023-12-20,2263,STK005,BUY,61,139.4,4.540391012447213,5717.3739346519405,Retail,Wednesday,0,0,Low,Energy,Renewables,,,,,,,,,,,,,
4967,2023-12-20,1157,STK006,SELL,215,186.21,4.554383575477981,20435.35164047992,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4968,2023-12-20,4519,STK006,BUY,227,209.29,4.554383575477981,21575.929406460196,Institutional,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4969,2023-12-20,4747,STK006,SELL,133,207.43,4.554383575477981,12641.403572948044,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4970,2023-12-20,3498,STK008,SELL,99,192.96,5.0790137799441375,15900.941973641293,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4971,2023-12-20,3938,STK008,BUY,272,202.16,5.0790137799441375,43687.43653364072,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4972,2023-12-20,4955,STK009,BUY,213,206.23,5.958552498472565,82441.53580370621,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4973,2023-12-20,4987,STK009,BUY,490,143.0,5.958552498472565,189654.237294911,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4974,2023-12-20,4955,STK009,BUY,96,206.0,5.958552498472565,37156.74853124787,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4975,2023-12-20,1513,STK012,SELL,129,182.04,2.533766448424312,1625.5131878033062,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4976,2023-12-20,1513,STK012,BUY,327,182.76,2.533766448424312,4120.486917920009,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4977,2023-12-20,3498,STK012,BUY,19,186.27,2.533766448424312,239.4166710718048,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4978,2023-12-20,2288,STK012,BUY,286,254.21,2.533766448424312,3603.850943501904,Institutional,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4979,2023-12-20,2315,STK012,BUY,159,159.0,2.533766448424312,2003.539510548261,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4980,2023-12-20,4955,STK013,SELL,36,205.64,4.86046180533505,4647.016797569987,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4981,2023-12-20,2352,STK013,BUY,136,210.75,4.86046180533505,17555.39679081995,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4982,2023-12-20,1494,STK013,BUY,259,254.21,4.86046180533505,33432.7041825174,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4983,2023-12-20,3595,STK013,BUY,91,219.4,4.86046180533505,11746.625793857467,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
4985,2023-12-20,4747,STK018,BUY,89,207.19,5.427725177627462,20259.14442928903,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4986,2023-12-20,4747,STK018,SELL,102,207.07,5.427725177627462,23218.34530098293,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
4987,2023-12-20,615,STK019,BUY,354,208.5,3.4743276031277346,11425.746082561776,Retail,Wednesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
4988,2023-12-21,4747,STK006,BUY,238,207.11,4.545184584177066,22414.31862257705,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4989,2023-12-21,4695,STK006,BUY,2244,254.21,4.545184584177066,211335.0041557265,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4990,2023-12-21,4519,STK006,BUY,570,211.93,4.545184584177066,53681.35132297866,Institutional,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4991,2023-12-21,1513,STK006,SELL,16,181.94,4.545184584177066,1506.844949416945,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4992,2023-12-21,1513,STK006,SELL,158,181.82,4.545184584177066,14880.093875492332,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4993,2023-12-21,1513,STK006,BUY,233,182.07,4.545184584177066,21943.42957588426,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4995,2023-12-21,2065,STK006,BUY,129,139.4,4.545184584177066,12148.937404674118,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4996,2023-12-21,4519,STK008,SELL,121,211.27,5.084725121823738,19545.799195624604,Institutional,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
4997,2023-12-21,813,STK009,BUY,87,139.4,5.901757867314782,31814.135607815853,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4998,2023-12-21,4519,STK009,BUY,90,210.4,5.901757867314782,32911.174766706055,Institutional,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
4999,2023-12-21,4519,STK009,BUY,190,210.25,5.901757867314782,69479.14672971278,Institutional,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
5000,2023-12-21,3588,STK009,SELL,270,179.2,5.901757867314782,98733.52430011817,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
5001,2023-12-21,1764,STK009,BUY,350,254.21,5.901757867314782,127987.90187052356,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
5002,2023-12-21,4747,STK013,BUY,40,206.78,4.861147584976741,5166.894133406208,Retail,Thursday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
5003,2023-12-21,3399,STK013,BUY,39,139.4,4.861147584976741,5037.721780071053,Institutional,Thursday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
5004,2023-12-21,1693,STK013,BUY,64,139.4,4.861147584976741,8267.030613449933,Retail,Thursday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
5005,2023-12-21,1157,STK013,BUY,192,186.26,4.861147584976741,24801.0918403498,Retail,Thursday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
5006,2023-12-21,2577,STK018,BUY,75,139.4,5.395604626568882,16532.654092816374,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
5007,2023-12-21,182,STK018,BUY,175,254.21,5.395604626568882,38576.19288323821,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
