transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value
5930,2024-02-20,3938,STK006,BUY,190,206.45,1160345.6
5931,2024-02-20,4747,STK007,BUY,29,201.99,7119179.16
5932,2024-02-20,3162,STK009,SELL,300,246.5,22596.32
5933,2024-02-20,4747,STK010,SELL,476,202.25,6994083.04
5934,2024-02-20,3588,STK012,BUY,107,182.7,1830886.65
5935,2024-02-20,4747,STK019,BUY,48,202.1,6996289.23
5936,2024-02-20,1816,STK020,BUY,37,199.89,462954.12
5937,2024-02-20,4023,STK020,SELL,51,183.81,294998.74
5938,2024-02-21,193,STK006,BUY,23,254.35,1840728.89
5939,2024-02-21,3078,STK006,BUY,425,425.0,40048.06
5940,2024-02-21,4630,STK006,BUY,137,137.0,12909.61
5941,2024-02-21,3938,STK007,SELL,74,205.96,1124932.29
5942,2024-02-21,4023,STK008,BUY,236,184.31,327035.7
5943,2024-02-21,4747,STK009,SELL,472,202.35,6788738.53
5944,2024-02-21,4747,STK012,BUY,497,202.63,6794353.17
5945,2024-02-21,4747,STK012,SELL,63,202.5,6793641.46
5946,2024-02-21,4629,STK012,SELL,76,268.41,422992.73
5947,2024-02-21,1891,STK013,BUY,95,95.0,11962.17
5948,2024-02-21,4747,STK013,SELL,11,202.32,6792256.36
5949,2024-02-21,3812,STK014,BUY,60,192.06,398188.67
5950,2024-02-21,4519,STK017,BUY,512,207.51,1282982.29
5951,2024-02-21,4747,STK018,BUY,54,202.18,6800805.48
5952,2024-02-21,4747,STK018,SELL,440,202.4,6731145.98
5953,2024-02-21,1185,STK020,SELL,92,290.78,571847.49
5954,2024-02-22,4747,STK002,BUY,80,202.29,6866826.97
5955,2024-02-22,319,STK005,BUY,24,356.45,277245.78
5956,2024-02-22,3420,STK006,SELL,248,260.75,208159.13
5957,2024-02-22,2652,STK006,BUY,263,393.5,223182.51
5958,2024-02-22,3588,STK006,SELL,64,182.38,1769389.69
5959,2024-02-22,3655,STK006,BUY,186,186.0,16814.94
5960,2024-02-22,4955,STK008,SELL,216,209.66,2473671.86
5961,2024-02-22,3588,STK008,BUY,232,182.51,1799952.73
5962,2024-02-22,182,STK008,BUY,592,278.75,1729499.37
5963,2024-02-22,4955,STK008,BUY,124,209.5,2490007.27
5964,2024-02-22,4955,STK009,BUY,138,209.37,2542522.74
5965,2024-02-22,904,STK009,BUY,380,380.0,144607.81
5966,2024-02-22,4747,STK009,BUY,68,202.17,6892704.15
5967,2024-02-22,4901,STK009,BUY,192,192.0,73065.0
5968,2024-02-22,4955,STK011,BUY,419,209.75,2575950.0
5969,2024-02-22,4747,STK011,SELL,40,202.02,6889513.01
5970,2024-02-22,4519,STK012,BUY,67,206.67,1303674.99
5971,2024-02-22,1621,STK013,BUY,374,558.5,341968.39
5972,2024-02-22,1026,STK018,BUY,91,91.0,13722.27
5973,2024-02-22,1513,STK018,SELL,255,182.11,1970905.45
5974,2024-02-22,3938,STK018,BUY,146,205.74,1142669.19
5975,2024-02-22,349,STK018,BUY,46,28.5,8595.27
5976,2024-02-23,3749,STK002,BUY,15,143.67,83827.62
5977,2024-02-23,4747,STK006,BUY,395,202.2,7077630.11
5978,2024-02-23,4747,STK006,SELL,355,202.34,7046216.3
5979,2024-02-23,4955,STK007,BUY,88,209.53,2640919.99
5980,2024-02-23,4747,STK008,SELL,112,202.25,7031434.88
5981,2024-02-23,1157,STK008,BUY,819,196.51,1114361.63
5982,2024-02-23,4354,STK009,BUY,76,145.5,134398.6
5983,2024-02-23,3938,STK009,SELL,104,205.36,1115196.03
5984,2024-02-23,1854,STK012,BUY,139,139.0,1453.3
5985,2024-02-23,4519,STK012,SELL,301,207.23,1324891.11
5986,2024-02-23,1408,STK012,BUY,263,263.0,2749.78
5987,2024-02-23,845,STK012,BUY,397,177.57,716237.28
5988,2024-02-23,4519,STK018,BUY,68,206.41,1335148.18
5989,2024-02-23,2871,STK018,BUY,272,151.1,339630.89
5990,2024-02-23,2726,STK018,BUY,234,194.0,42638.52
5991,2024-02-23,243,STK018,BUY,37,37.0,5581.05
5992,2024-02-26,4955,STK001,BUY,19,209.18,2688716.5
5993,2024-02-26,3938,STK003,BUY,48,204.78,1122900.77
5994,2024-02-26,3298,STK005,BUY,40,40.0,4538.34
5995,2024-02-26,4925,STK006,BUY,26,69.0,34291.98
5996,2024-02-26,604,STK006,BUY,87,87.0,7233.58
5997,2024-02-26,4955,STK006,BUY,190,209.15,2704513.96
5998,2024-02-26,4747,STK006,SELL,156,202.21,7149199.97
5999,2024-02-26,1513,STK006,BUY,292,182.54,2083313.99
6000,2024-02-26,3339,STK006,BUY,307,286.81,577774.88
6001,2024-02-26,4747,STK009,BUY,36,202.06,7164045.12
6002,2024-02-26,4747,STK009,SELL,303,202.15,7039098.42
6003,2024-02-26,4747,STK012,SELL,177,202.13,7037234.3
6004,2024-02-26,4776,STK012,BUY,366,180.0,35037.76
6005,2024-02-26,1513,STK012,BUY,83,182.15,2084188.12
6006,2024-02-26,1687,STK012,SELL,168,139.0,36744.76
6007,2024-02-26,4023,STK012,SELL,181,184.28,320407.91
6008,2024-02-26,845,STK013,BUY,151,177.34,746416.42
6009,2024-02-26,4035,STK013,SELL,158,137.27,60520.0
6010,2024-02-26,4747,STK013,BUY,18,201.96,7039516.51
6011,2024-02-27,193,STK003,BUY,46,253.5,1913443.41
6012,2024-02-27,1157,STK006,BUY,328,197.46,1131349.91
6013,2024-02-27,27,STK006,BUY,213,90.71,63580.7
6014,2024-02-27,4955,STK006,SELL,205,209.14,2672995.53
6015,2024-02-27,3813,STK006,BUY,59,222.5,92746.26
6016,2024-02-27,2352,STK006,BUY,316,256.75,45125.39
6017,2024-02-27,4747,STK007,BUY,227,201.98,7062260.12
6018,2024-02-27,4955,STK008,SELL,79,208.91,2662846.58
6019,2024-02-27,1363,STK008,BUY,178,131.83,87690.13
6020,2024-02-27,2569,STK009,BUY,125,125.0,51846.19
6021,2024-02-27,2982,STK011,BUY,168,194.0,25408.95
6022,2024-02-27,4955,STK012,SELL,198,208.89,2660801.1
6023,2024-02-27,3910,STK012,BUY,137,137.0,1415.3
6024,2024-02-27,2552,STK012,SELL,34,73.0,17288.14
6025,2024-02-27,4955,STK013,BUY,82,208.66,2671008.79
6026,2024-02-27,1094,STK013,SELL,48,166.41,203547.47
6027,2024-02-27,4519,STK013,SELL,66,205.58,1327819.27
6028,2024-02-27,3588,STK013,SELL,51,182.16,1765239.11
6029,2024-02-27,2178,STK018,BUY,59,59.0,9259.5
6030,2024-02-27,3588,STK019,BUY,118,181.99,1770972.06
6031,2024-02-28,4955,STK006,BUY,121,208.5,2750238.8
6032,2024-02-28,4519,STK006,BUY,50,204.67,1363001.28
6033,2024-02-28,4747,STK006,SELL,65,201.86,7273473.18
6034,2024-02-28,4519,STK006,SELL,128,204.23,1351891.57
6035,2024-02-28,4229,STK006,BUY,759,759.0,65877.16
6036,2024-02-28,4747,STK006,BUY,56,201.73,7278333.68
6037,2024-02-28,2255,STK009,BUY,594,308.5,262847.96
6038,2024-02-28,845,STK009,BUY,346,178.79,917974.82
6039,2024-02-28,4747,STK011,SELL,10,201.55,7277540.99
6040,2024-02-28,167,STK013,BUY,92,92.0,11467.51
6041,2024-02-28,1157,STK013,SELL,158,197.18,1133061.44
6042,2024-02-28,4700,STK013,SELL,16,151.57,202347.61
6043,2024-02-28,2426,STK017,SELL,20,164.15,881282.51
6044,2024-02-28,4143,STK020,BUY,77,168.0,117219.49
6045,2024-02-29,1978,STK006,BUY,141,93.0,18756.75
6046,2024-02-29,2855,STK006,BUY,147,65.0,25302.47
6047,2024-02-29,2725,STK006,BUY,143,143.0,12194.51
6048,2024-02-29,3465,STK006,BUY,96,113.5,27786.45
6049,2024-02-29,3938,STK006,BUY,76,204.31,1143651.92
6050,2024-02-29,4023,STK007,BUY,214,184.56,347955.34
6051,2024-02-29,1513,STK008,SELL,206,182.24,2152501.89
6052,2024-02-29,3938,STK008,BUY,277,204.58,1179519.07
6053,2024-02-29,2871,STK009,SELL,228,154.76,240608.33
6054,2024-02-29,2735,STK012,BUY,155,162.4,73628.02
6055,2024-02-29,4747,STK013,SELL,95,201.45,7294703.52
6056,2024-02-29,4354,STK013,BUY,43,137.62,141965.31
6057,2024-02-29,1157,STK013,BUY,92,196.43,1145274.24
6058,2024-02-29,2857,STK017,BUY,292,292.0,42134.88
6059,2024-02-29,4307,STK018,BUY,73,73.0,10922.1
6060,2024-02-29,1513,STK020,BUY,63,181.78,2155703.25
6061,2024-03-01,4747,STK002,SELL,51,201.32,7343494.43
6062,2024-03-01,2475,STK004,BUY,10,68.33,20741.22
6063,2024-03-01,2828,STK006,BUY,68,48.5,13473.16
6064,2024-03-01,1513,STK006,SELL,272,182.13,2140271.43
6065,2024-03-01,4747,STK006,BUY,749,201.81,7406165.84
6066,2024-03-01,4747,STK006,SELL,388,201.98,7373700.54
6067,2024-03-01,4747,STK006,SELL,131,201.92,7362739.32
6068,2024-03-01,4955,STK006,BUY,440,208.92,2806411.7
6069,2024-03-01,182,STK009,SELL,208,278.06,1655226.64
6070,2024-03-01,4023,STK009,BUY,698,189.36,660626.97
6071,2024-03-01,3588,STK009,SELL,496,182.82,1568627.8
6072,2024-03-01,3588,STK009,BUY,53,182.48,1592307.41
6073,2024-03-01,4955,STK009,BUY,249,208.99,2917661.17
6074,2024-03-01,2269,STK009,BUY,319,319.0,142524.43
6075,2024-03-01,4068,STK010,BUY,373,373.0,94383.72
6076,2024-03-01,2695,STK012,SELL,104,104.0,0.0
6077,2024-03-01,4955,STK012,BUY,58,208.72,2918321.91
6078,2024-03-01,3961,STK013,BUY,263,363.25,266978.47
6079,2024-03-01,4747,STK013,BUY,72,201.8,7371318.72
6080,2024-03-01,4955,STK013,SELL,22,208.39,2915700.42
6081,2024-03-01,845,STK018,SELL,240,179.32,884642.78
6082,2024-03-01,4747,STK018,SELL,12,201.63,7369519.72
6083,2024-03-01,3588,STK018,BUY,206,182.54,1623190.16
6084,2024-03-01,4023,STK018,BUY,130,188.81,680116.08
6085,2024-03-01,4747,STK019,BUY,69,201.51,7372911.79
6086,2024-03-01,4468,STK020,BUY,36,36.0,1827.28
6087,2024-03-04,2803,STK006,BUY,561,257.0,67963.99
6088,2024-03-04,4417,STK006,BUY,455,235.0,122683.38
6089,2024-03-04,3938,STK006,BUY,146,204.36,1177286.5
6090,2024-03-04,1513,STK006,BUY,67,181.68,2122363.86
6091,2024-03-04,1157,STK006,SELL,1195,203.51,1042107.42
6092,2024-03-04,3938,STK007,BUY,13,203.67,1179370.82
6093,2024-03-04,443,STK008,BUY,92,209.2,247037.45
6094,2024-03-04,3363,STK008,BUY,108,200.0,190577.61
6095,2024-03-04,227,STK008,BUY,695,207.82,1384754.93
6096,2024-03-04,4023,STK009,SELL,24,187.29,665931.92
6097,2024-03-04,493,STK009,BUY,63,122.5,42525.2
6098,2024-03-04,1241,STK010,BUY,445,445.0,113335.95
6099,2024-03-04,1835,STK010,BUY,143,106.44,100927.26
6100,2024-03-04,1513,STK011,SELL,279,182.06,2101054.76
6101,2024-03-04,2359,STK012,BUY,323,180.25,35148.57
6102,2024-03-04,4747,STK013,BUY,265,201.57,7345593.33
6103,2024-03-04,4955,STK015,SELL,32,208.08,2889442.05
6104,2024-03-04,1513,STK018,BUY,406,182.91,2161493.87
6105,2024-03-05,3299,STK005,BUY,38,175.8,175515.12
6106,2024-03-05,474,STK005,BUY,27,215.93,748543.47
6107,2024-03-05,1213,STK006,BUY,626,518.0,232149.96
6108,2024-03-05,4747,STK006,SELL,91,201.47,7328771.87
6109,2024-03-05,3339,STK006,BUY,103,282.53,577819.49
6110,2024-03-05,193,STK007,BUY,116,252.94,2003340.27
6111,2024-03-05,845,STK008,SELL,98,178.63,863225.82
6112,2024-03-05,4955,STK009,SELL,146,207.97,2818838.79
6113,2024-03-05,693,STK009,BUY,129,129.0,56990.74
6114,2024-03-05,193,STK009,BUY,50,252.12,2025429.7
6115,2024-03-05,4335,STK010,BUY,223,223.0,57694.62
6116,2024-03-05,4716,STK010,SELL,33,240.17,305864.66
6117,2024-03-05,2681,STK011,BUY,76,89.0,17901.22
6118,2024-03-05,150,STK012,BUY,238,173.5,50913.41
6119,2024-03-05,3339,STK012,BUY,226,281.25,580438.85
6120,2024-03-05,431,STK012,BUY,213,213.0,2468.69
6121,2024-03-05,2762,STK012,BUY,55,37.0,9031.44
6122,2024-03-05,4747,STK012,SELL,28,201.31,7328447.35
6123,2024-03-05,193,STK012,SELL,105,251.53,2024212.74
6124,2024-03-05,4035,STK013,BUY,133,136.92,74802.52
6125,2024-03-05,4955,STK018,SELL,216,207.98,2787537.45
6126,2024-03-05,4747,STK018,SELL,168,201.28,7304101.86
6127,2024-03-05,4955,STK018,SELL,26,207.66,2783769.7
6128,2024-03-05,4955,STK019,BUY,8,207.31,2784156.08
6129,2024-03-05,503,STK020,BUY,57,62.5,12766.63
6130,2024-03-06,182,STK003,SELL,23,275.58,1695737.57
6131,2024-03-06,4747,STK006,SELL,331,201.4,7575385.85
6132,2024-03-06,4747,STK006,BUY,57,201.27,7579500.51
6133,2024-03-06,4747,STK006,SELL,709,201.72,7528319.92
6134,2024-03-06,1157,STK006,BUY,107,202.83,1069285.78
6135,2024-03-06,3985,STK006,BUY,152,111.0,19247.94
6136,2024-03-06,227,STK006,BUY,85,205.99,1428225.63
6137,2024-03-06,1036,STK006,BUY,83,79.0,11079.65
6138,2024-03-06,44,STK006,BUY,215,215.0,15520.21
6139,2024-03-06,4747,STK006,SELL,401,201.9,7499372.92
6140,2024-03-06,4955,STK009,SELL,20,206.98,2871585.65
6141,2024-03-06,2135,STK010,BUY,188,188.0,49436.2
6142,2024-03-06,1902,STK010,BUY,134,239.33,35236.44
6143,2024-03-06,182,STK011,BUY,129,274.17,1705657.17
6144,2024-03-06,388,STK012,BUY,626,626.0,7243.58
6145,2024-03-06,2988,STK012,BUY,53,241.75,775319.98
6146,2024-03-06,3029,STK013,BUY,99,99.0,11703.94
6147,2024-03-06,2461,STK013,BUY,206,120.88,112445.42
6148,2024-03-06,182,STK017,BUY,279,274.22,1744440.34
6149,2024-03-06,2426,STK017,BUY,100,163.13,913996.63
6150,2024-03-06,2855,STK018,BUY,150,86.25,47049.94
6151,2024-03-06,4955,STK018,BUY,496,207.49,2946178.6
6152,2024-03-07,3588,STK003,BUY,77,182.26,1595272.43
6153,2024-03-07,4747,STK005,BUY,76,201.79,7287089.35
6154,2024-03-07,3268,STK006,BUY,148,148.0,11186.47
6155,2024-03-07,3322,STK006,SELL,57,217.44,152771.55
6156,2024-03-07,1513,STK006,BUY,97,182.59,2191318.96
6157,2024-03-07,182,STK006,SELL,153,273.08,1688806.31
6158,2024-03-07,2342,STK006,BUY,215,215.0,16250.62
6159,2024-03-07,1513,STK006,SELL,243,182.81,2172951.99
6160,2024-03-07,3588,STK006,SELL,251,182.44,1576300.78
6161,2024-03-07,2131,STK009,BUY,250,250.0,112912.83
6162,2024-03-07,4747,STK009,BUY,19,201.63,7295670.72
6163,2024-03-07,3776,STK010,BUY,278,241.0,86285.89
6164,2024-03-07,4955,STK010,BUY,101,207.3,2904689.75
6165,2024-03-07,4747,STK012,BUY,119,201.55,7297059.15
6166,2024-03-07,4955,STK012,SELL,76,207.07,2903803.03
6167,2024-03-07,3812,STK013,SELL,142,189.42,367616.2
6168,2024-03-07,138,STK017,BUY,86,86.0,11478.63
6169,2024-03-07,4023,STK018,BUY,698,191.94,790331.98
6170,2024-03-07,4747,STK020,SELL,60,201.43,7294015.43
6171,2024-03-08,3588,STK006,SELL,108,182.25,1571900.56
6172,2024-03-08,3668,STK006,BUY,497,235.4,86361.53
6173,2024-03-08,182,STK006,BUY,219,272.57,1712443.31
6174,2024-03-08,876,STK008,BUY,717,458.0,95662.61
6175,2024-03-08,193,STK009,SELL,157,251.16,1963915.78
6176,2024-03-08,1513,STK009,SELL,243,183.04,2041337.59
6177,2024-03-08,4747,STK009,BUY,97,201.33,7278053.35
6178,2024-03-08,4747,STK010,BUY,260,201.39,7345203.65
6179,2024-03-08,4825,STK011,BUY,80,80.0,6051.4
6180,2024-03-08,2426,STK011,BUY,191,163.56,900791.44
6181,2024-03-08,1735,STK012,BUY,71,71.0,830.89
6182,2024-03-08,4299,STK012,BUY,151,151.0,1767.11
6183,2024-03-08,4753,STK012,BUY,80,80.0,936.22
6184,2024-03-08,3163,STK012,SELL,50,307.57,1599543.92
6185,2024-03-08,2701,STK012,BUY,29,29.0,339.38
6186,2024-03-08,3588,STK012,SELL,115,182.07,1570554.75
6187,2024-03-08,4203,STK012,BUY,46,46.0,538.33
6188,2024-03-08,182,STK013,SELL,37,270.39,1708051.97
6189,2024-03-08,3588,STK018,SELL,45,181.72,1563812.76
6190,2024-03-08,4955,STK020,BUY,158,206.98,2897291.24
6191,2024-03-11,4747,STK002,BUY,22,201.23,7436666.5
6192,2024-03-11,4747,STK006,SELL,622,201.6,7388569.38
6193,2024-03-11,637,STK006,BUY,96,194.31,854636.99
6194,2024-03-11,3938,STK006,SELL,325,204.11,1152894.86
6195,2024-03-11,227,STK007,SELL,23,203.29,1395246.86
6196,2024-03-11,193,STK007,BUY,62,250.4,1985881.55
6197,2024-03-11,1731,STK009,BUY,367,201.25,226043.91
6198,2024-03-11,4747,STK012,SELL,119,201.53,7387122.23
6199,2024-03-11,4747,STK012,BUY,223,201.55,7389834.12
6200,2024-03-11,4747,STK012,SELL,217,201.56,7387195.19
6201,2024-03-11,2367,STK012,BUY,107,107.0,1301.22
6202,2024-03-11,1513,STK012,SELL,308,183.51,2050435.45
6203,2024-03-11,4747,STK012,BUY,879,202.16,7397884.66
6204,2024-03-11,4519,STK012,BUY,118,203.73,1376770.35
6205,2024-03-11,4747,STK017,SELL,82,202.05,7386888.3
6206,2024-03-11,4747,STK018,BUY,152,202.01,7409629.28
6207,2024-03-11,4747,STK018,BUY,299,202.09,7454363.18
6208,2024-03-11,3588,STK019,BUY,111,181.53,1575915.8
6209,2024-03-11,4747,STK020,SELL,294,202.18,7439495.33
6210,2024-03-11,845,STK020,BUY,931,184.95,920332.73
6211,2024-03-12,3588,STK006,SELL,129,181.39,1527060.34
6212,2024-03-12,4747,STK006,SELL,83,202.07,7438621.56
6213,2024-03-12,4330,STK006,BUY,52,185.0,66099.94
6214,2024-03-12,4120,STK006,BUY,286,161.5,26295.98
6215,2024-03-12,1513,STK006,BUY,122,183.28,2070905.26
6216,2024-03-12,3339,STK007,BUY,76,276.69,595671.04
6217,2024-03-12,4894,STK008,BUY,407,189.75,145216.64
6218,2024-03-12,3498,STK010,SELL,62,175.2,463468.01
6219,2024-03-12,977,STK011,BUY,35,34.0,7185.3
6220,2024-03-12,4747,STK011,BUY,296,202.15,7461304.02
6221,2024-03-12,4747,STK012,BUY,111,202.07,7462658.75
6222,2024-03-12,4747,STK012,SELL,101,201.98,7461426.07
6223,2024-03-12,193,STK012,SELL,348,250.79,1975860.28
6224,2024-03-12,99,STK012,BUY,86,86.0,1049.61
6225,2024-03-12,4519,STK017,BUY,137,203.34,1387666.22
6226,2024-03-12,4747,STK017,SELL,139,201.93,7442457.84
6227,2024-03-12,4747,STK018,SELL,95,201.83,7428153.39
6228,2024-03-12,4955,STK018,SELL,51,206.71,2903482.91
6229,2024-03-13,4519,STK006,BUY,375,204.33,1419291.39
6230,2024-03-13,1338,STK006,SELL,104,1189.33,1537421.05
6231,2024-03-13,336,STK006,SELL,61,105.3,45994.79
6232,2024-03-13,1185,STK006,BUY,544,296.17,545788.79
6233,2024-03-13,4747,STK009,BUY,42,201.69,7440294.68
6234,2024-03-13,1157,STK009,BUY,304,203.54,1179265.66
6235,2024-03-13,2997,STK009,BUY,65,65.0,29741.78
6236,2024-03-13,4747,STK009,SELL,225,201.72,7337342.38
6237,2024-03-13,193,STK009,SELL,616,252.23,1696806.62
6238,2024-03-13,4747,STK011,BUY,161,201.68,7349791.72
6239,2024-03-13,3938,STK012,SELL,85,203.68,1137851.83
6240,2024-03-13,3588,STK012,BUY,291,181.68,1524975.1
6241,2024-03-13,3720,STK012,BUY,671,671.0,8136.54
6242,2024-03-13,578,STK013,BUY,404,485.67,120451.23
6243,2024-03-13,719,STK013,BUY,8,77.5,2719.98
6244,2024-03-13,46,STK013,BUY,227,257.5,158379.44
6245,2024-03-13,4747,STK014,BUY,23,201.52,7352068.88
6246,2024-03-13,2871,STK017,BUY,282,160.55,268011.11
6247,2024-03-14,993,STK003,BUY,103,85.0,3216.21
6248,2024-03-14,3749,STK006,SELL,129,140.0,79953.09
6249,2024-03-14,4230,STK006,BUY,173,173.0,12395.87
6250,2024-03-14,4530,STK006,BUY,343,343.0,24576.78
6251,2024-03-14,22,STK006,BUY,66,66.0,4729.06
6252,2024-03-14,1687,STK006,BUY,29,120.67,35101.05
6253,2024-03-14,1006,STK006,BUY,477,337.0,192326.67
6254,2024-03-14,1766,STK008,BUY,86,594.33,331209.14
6255,2024-03-14,182,STK008,SELL,156,269.34,1711461.5
6256,2024-03-14,4955,STK009,BUY,10,206.37,2918080.5
6257,2024-03-14,193,STK009,BUY,74,251.53,1741700.74
6258,2024-03-14,4112,STK009,BUY,398,244.5,185339.23
6259,2024-03-14,3588,STK011,SELL,36,181.3,1519435.15
6260,2024-03-14,3588,STK011,BUY,94,181.08,1526712.33
6261,2024-03-14,4747,STK012,BUY,39,201.38,7431036.41
6262,2024-03-14,4747,STK012,SELL,142,201.33,7429265.05
6263,2024-03-14,4955,STK012,SELL,519,206.91,2911606.33
6264,2024-03-14,3628,STK012,BUY,426,426.0,5314.06
6265,2024-03-14,4955,STK012,BUY,67,206.67,2912442.11
6266,2024-03-14,4747,STK013,BUY,104,201.24,7441521.91
6267,2024-03-14,4066,STK013,SELL,34,34.0,0.0
6268,2024-03-14,3498,STK013,BUY,10,169.87,474698.05
6269,2024-03-14,4987,STK018,BUY,421,177.75,343763.13
6270,2024-03-14,4716,STK018,SELL,88,232.16,275270.97
6271,2024-03-14,4747,STK018,BUY,60,201.12,7450189.72
6272,2024-03-14,3189,STK018,BUY,9,149.5,15643.15
6273,2024-03-14,4747,STK018,BUY,27,200.97,7454090.23
6274,2024-03-15,2633,STK005,BUY,25,54.67,6324.67
6275,2024-03-15,684,STK006,BUY,52,43.5,7746.24
6276,2024-03-15,1997,STK006,BUY,215,215.0,15024.47
6277,2024-03-15,4747,STK006,BUY,148,200.92,7453784.43
6278,2024-03-15,2426,STK006,BUY,143,163.25,909035.6
6279,2024-03-15,3725,STK009,BUY,126,126.0,57419.65
6280,2024-03-15,2721,STK009,BUY,292,145.0,173119.69
6281,2024-03-15,4924,STK010,BUY,523,320.0,178778.63
6282,2024-03-15,4747,STK011,BUY,483,201.17,7490758.74
6283,2024-03-15,4747,STK012,BUY,545,201.47,7497746.19
6284,2024-03-15,3938,STK012,BUY,374,204.29,1137613.43
6285,2024-03-15,3498,STK012,BUY,20,165.19,479176.63
6286,2024-03-15,112,STK013,BUY,85,85.0,9987.29
6287,2024-03-15,3163,STK016,BUY,96,300.28,1657657.64
6288,2024-03-15,4747,STK017,BUY,6,201.3,7498524.34
6289,2024-03-15,2378,STK017,BUY,105,93.0,50530.34
6290,2024-03-15,2577,STK018,SELL,75,75.0,0.0
6291,2024-03-15,1902,STK018,BUY,65,195.75,46895.37
6292,2024-03-15,4023,STK018,SELL,44,190.6,773524.36
6293,2024-03-15,4747,STK020,SELL,22,201.14,7497402.79
6294,2024-03-18,4747,STK002,BUY,19,200.98,7205571.38
6295,2024-03-18,193,STK005,SELL,60,250.78,1696018.8
6296,2024-03-18,3938,STK006,SELL,99,203.91,1100942.37
6297,2024-03-18,227,STK006,SELL,191,203.12,1314764.14
6298,2024-03-18,993,STK006,BUY,1308,492.67,92743.42
6299,2024-03-18,4747,STK006,SELL,87,200.89,7199620.22
6300,2024-03-18,1513,STK009,SELL,43,182.76,1931189.39
6301,2024-03-18,4647,STK009,SELL,111,218.62,221143.9
6302,2024-03-18,4519,STK012,SELL,123,203.86,1382678.33
6303,2024-03-18,3749,STK012,BUY,425,197.0,80058.44
6304,2024-03-18,4747,STK013,SELL,38,200.74,7195113.21
6305,2024-03-18,4747,STK013,BUY,1330,201.72,7352858.85
6306,2024-03-18,4519,STK013,BUY,811,207.29,1478867.59
6307,2024-03-18,2845,STK017,BUY,55,55.0,6976.34
6308,2024-03-18,1151,STK018,BUY,415,184.45,163282.01
6309,2024-03-18,4955,STK018,BUY,78,206.45,2831548.14
6310,2024-03-18,4747,STK018,SELL,121,201.65,7335967.73
6311,2024-03-18,4747,STK018,BUY,284,201.72,7375613.0
6312,2024-03-18,4747,STK019,SELL,98,201.63,7370647.99
6313,2024-03-19,3588,STK003,BUY,17,180.66,1509746.48
6314,2024-03-19,4747,STK004,BUY,32,201.49,7449900.31
6315,2024-03-19,383,STK006,BUY,74,74.0,4848.45
6316,2024-03-19,4747,STK006,BUY,50,201.36,7453176.29
6317,2024-03-19,1513,STK006,SELL,90,182.41,1952074.78
6318,2024-03-19,4023,STK006,BUY,67,189.5,750563.21
6319,2024-03-19,4703,STK006,BUY,309,160.09,101974.34
6320,2024-03-19,1122,STK006,SELL,73,73.0,0.0
6321,2024-03-19,4023,STK006,SELL,67,188.42,746173.4
6322,2024-03-19,4955,STK006,BUY,215,206.46,2870108.47
6323,2024-03-19,2750,STK009,SELL,73,162.4,72645.12
6324,2024-03-19,3588,STK010,SELL,91,180.43,1484840.94
6325,2024-03-19,4023,STK010,SELL,100,187.64,718804.68
6326,2024-03-19,348,STK012,BUY,141,141.0,1739.63
6327,2024-03-19,3699,STK012,SELL,145,610.3,409481.78
6328,2024-03-19,845,STK013,SELL,370,186.49,851350.96
6329,2024-03-19,4023,STK013,BUY,63,186.56,726262.93
6330,2024-03-19,3588,STK018,SELL,129,180.29,1466971.82
6331,2024-03-19,1865,STK019,BUY,123,149.25,206851.05
6332,2024-03-20,2988,STK002,BUY,63,233.24,759610.07
6333,2024-03-20,3588,STK003,SELL,49,179.96,1473339.66
6334,2024-03-20,3588,STK005,SELL,15,179.54,1472138.4
6335,2024-03-20,4462,STK006,BUY,583,583.0,37123.3
6336,2024-03-20,4747,STK006,BUY,178,201.34,7614345.48
6337,2024-03-20,3339,STK006,BUY,379,278.91,615229.16
6338,2024-03-20,4747,STK006,SELL,64,201.22,7610270.2
6339,2024-03-20,1243,STK008,SELL,153,206.0,294178.98
6340,2024-03-20,3588,STK008,BUY,32,179.16,1476170.94
6341,2024-03-20,1899,STK009,BUY,1509,1509.0,683711.0
6342,2024-03-20,2076,STK009,BUY,199,199.0,90164.67
6343,2024-03-20,4454,STK009,BUY,152,143.0,77402.13
6344,2024-03-20,2201,STK010,BUY,164,164.0,44981.89
6345,2024-03-20,4721,STK012,BUY,357,357.0,4316.78
6346,2024-03-20,1816,STK013,BUY,56,196.76,347537.88
6347,2024-03-20,1513,STK018,BUY,36,181.87,1996103.68
6348,2024-03-20,4747,STK018,SELL,52,201.09,7602888.17
6349,2024-03-20,4762,STK020,BUY,320,181.6,109739.92
6350,2024-03-20,227,STK020,SELL,82,201.39,1348695.84
6351,2024-03-20,1049,STK020,BUY,59,167.56,146672.78
6352,2024-03-21,4747,STK002,BUY,24,200.94,7526413.4
6353,2024-03-21,1081,STK006,BUY,144,144.0,8630.58
6354,2024-03-21,4955,STK006,SELL,100,206.28,2890981.04
6355,2024-03-21,4747,STK006,SELL,57,200.81,7522997.13
6356,2024-03-21,193,STK009,BUY,339,251.12,1882709.84
6357,2024-03-21,3588,STK010,BUY,58,178.86,1491063.29
6358,2024-03-21,702,STK010,BUY,81,81.0,22235.99
6359,2024-03-21,4801,STK012,BUY,591,253.67,38848.03
